TF,target,target_symbol,target_gene_id,signed_association_day14,absolute_association_day14,stable_edge,detection_fraction,mean_cpm,rank_fraction_day14,author_TF_sensitive,author_log2fc,author_beta_weight,author_p_weight,author_effect_025,author_direction_concordant,author_supported_concordant,absolute_association,signed_association_day7,absolute_association_day7,rank_fraction_day7,loo_sign_fraction_day7,loo_fisher_z_sd_day7,detection_fraction_day7,mean_cpm_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,loo_sign_fraction_day9,loo_fisher_z_sd_day9,detection_fraction_day9,mean_cpm_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,loo_sign_fraction_day11,loo_fisher_z_sd_day11,detection_fraction_day11,mean_cpm_day11,estimable_prior_timepoints,prior_sign_concordance_fraction,prior_median_rank_fraction,prior_median_rank_score,prior_median_aligned_fisher_z,prior_fisher_z_sd,prior_association_sd,prior_association_range,prior_rank_sd,minimum_loo_sign_fraction,prior_association_heterogeneity_q,prior_association_heterogeneity_p,prior_association_heterogeneity_fdr,observationally_transportable,effective_guides_used,perturbation_log2fc,perturbation_fdr,E1_supported,E1_direction_concordant,strict_E1_testable,effect_day 7,effect_day 9,effect_day 11,effect_day 14,interaction_fdr,state_dependent,trajectory_shift_supported,fate_shift_associated,observational_perturbation_magnitude_spearman,observational_perturbation_oriented_spearman,observational_perturbation_direction_concordance_fraction,log1p_mean_cpm,descriptive_edge_class,day14_selected_not_preterminal_transportable,observationally_variable_and_perturbationally_variable,transportable_but_strict_E1_unsupported,observational_perturbation_direction_conflict
TAL1,ZNF451,ZNF451,ENSG00000112200,0.1191251730022155,0.1191251730022155,True,0.7975460122699386,297.75734106343776,0.0046639231824417,True,0.150552952491353,-0.241920364050884,5.41624020150726e-50,False,True,False,0.1191251730022155,0.026340921566043788,0.026340921566043788,0.4166552339141172,1.0,0.008956773665892079,0.8801939058171973,200.2128067946047,-0.0025798214872794455,0.0025798214872794455,0.920164609053498,0.75,0.005306034815770274,0.9244235695986814,237.8150723366012,0.024376155549533814,0.024376155549533814,0.5120713305898491,0.6666666666666666,0.06061456091455625,0.9286335944299285,265.42452562629813,3,0.6666666666666666,0.5120713305898491,0.4879286694101509,0.024380985350732288,0.01616329672019073,0.016160107168916405,0.028920743053323233,0.2674465822942628,0.6666666666666666,0.9638339995839401,0.6175983204264852,0.7866118525596592,False,0,,,False,False,False,-0.1030201187370968,0.0052513710471874,-0.0614275191933442,-0.0334506462938101,0.560231410216532,False,False,False,0.39999999999999997,0.39999999999999997,1.0,5.6996316755411005,variable_and_atlas_unsupported,True,False,False,False
NFE2,PHKB,PHKB,ENSG00000102893,0.1187340081822055,0.1187340081822055,True,0.558282208588957,138.83198649889624,0.0227709190672153,True,0.126914297028052,-0.0534966763314895,1.65140899017264e-14,False,True,False,0.1187340081822055,0.019532247767279933,0.019532247767279933,0.5877349430648923,0.5,0.030957964009260593,0.8393351800554215,159.94401248599445,0.02233836968822311,0.02233836968822311,0.4430727023319616,1.0,0.01783778143443008,0.854824935952217,163.60068995431453,0.03946779485106903,0.03946779485106903,0.38559670781893,1.0,0.015064668604455855,0.8476936466492527,163.77751908671598,3,1.0,0.4430727023319616,0.5569272976680384,0.022342086437132584,0.01080138317457481,0.010791335754319361,0.019935547083789095,0.10415574875115823,0.5,0.29662692855812645,0.8621608159611093,0.9194037237879077,False,3,-0.2726095666228965,0.0086640490260288,True,True,True,-0.1242435995350176,-0.0831597519955032,-0.2000821488908068,-0.2836549967656835,0.0423822523545097,True,False,False,0.7999999999999999,0.7999999999999999,1.0,4.940441605480463,variable_and_atlas_unsupported,True,True,False,False
GATA1,IQSEC1,IQSEC1,ENSG00000144711,0.1184815122216998,0.1184815122216998,True,0.4263803680981595,70.99082688009335,0.0072702331961591,True,0.366779472194007,-0.48762570475465,2.3008220523516e-56,True,True,True,0.1184815122216998,0.06786219677617297,0.06786219677617297,0.032926327342571,1.0,0.02794545432180388,0.6149584487534666,69.63083922113546,0.03982967992605036,0.03982967992605036,0.0906721536351166,1.0,0.012259900660659939,0.7391118701964386,93.48572927857442,0.05250427451987164,0.05250427451987164,0.09890260631001371,1.0,0.017626794785172418,0.7911227154046944,109.41885439985273,3,1.0,0.0906721536351166,0.9093278463648834,0.052552600635022075,0.014079735332140653,0.014037646556674707,0.02803251685012261,0.03595179687635561,1.0,0.704185585328649,0.7032148657677517,0.8395430951802804,True,1,-0.1858484687852068,0.7125356513078396,False,False,False,-0.4137619163297181,-0.1574110432689072,-0.0909586454262132,-0.1207465636892933,0.2537371715057526,False,True,False,0.0,0.0,1.0,4.276538706456272,transportable_and_atlas_supported,False,False,False,False
NFE2,SLC36A1,SLC36A1,ENSG00000123643,0.1183829905647381,0.1183829905647381,True,0.5260736196319018,117.94430568279913,0.0229080932784636,False,,,,False,False,False,0.1183829905647381,-0.015246134460842045,0.015246134460842045,0.6685416380847853,1.0,0.013352599941160875,0.4376731301939023,36.62558388000072,0.01334470397504042,0.01334470397504042,0.6576131687242799,0.75,0.019940019650437613,0.5456874466268166,54.845965675337865,0.019518474265695702,0.019518474265695702,0.6588477366255144,0.6666666666666666,0.02714852838144345,0.7415143603133124,104.73120093863281,3,0.6666666666666666,0.6588477366255144,0.34115226337448556,0.013345496206319587,0.018549563047766015,0.0185478188384231,0.03476460872653775,0.005985083207000516,0.6666666666666666,0.9786688164782839,0.6130342889955237,0.7866118525596592,False,3,-0.0333800168905355,0.9144261961344348,False,False,True,-0.0492544728264462,0.0051850383855224,-0.1620195772940459,-0.0626867374365484,0.6913421533814519,False,True,False,0.7999999999999999,0.6000000000000001,0.5,4.7786553640839555,variable_and_atlas_unsupported,True,False,False,False
GATA1,GYPA,GYPA,ENSG00000170180,0.1183107189018426,0.1183107189018426,True,0.8757668711656442,836.7171154758335,0.0074074074074074,True,0.376402761172546,-0.915208828043432,3.0539100886178603e-198,True,True,True,0.1183107189018426,0.05368086288099583,0.05368086288099583,0.0850596789683084,1.0,0.007451251433144992,0.3905817174515205,42.09346221580081,-0.0012272960109147029,0.0012272960109147029,0.9598079561042524,0.5,0.01444433823135274,0.7395388556789323,142.01044724996243,0.048190076072363044,0.048190076072363044,0.13155006858710563,1.0,0.0123574191381799,0.9643167972149577,592.383424778989,3,0.6666666666666666,0.13155006858710563,0.8684499314128944,0.04822743180830547,0.030267300870490857,0.030241062912024847,0.05490815889191053,0.49216478150337284,0.5,3.388375770799767,0.1837483932031856,0.43412311218615224,False,1,0.0099967532043442,0.977178306437247,False,False,False,-0.0896380251429089,-0.0405760088990581,-0.0817931174428207,-0.0041052746566984,0.9709191850525204,False,True,False,-0.19999999999999998,-0.19999999999999998,0.75,6.730680472460931,variable_but_atlas_supported,True,False,False,False
TAL1,EPB42,EPB42,ENSG00000166947,0.1181604977840285,0.1181604977840285,True,0.8680981595092024,358.5170163302492,0.0048010973936899,True,0.188390639432352,-0.617822425573774,7.7667394059386e-108,False,True,False,0.1181604977840285,0.13838585794451033,0.13838585794451033,0.0017835093977225957,1.0,0.02440186343861725,0.4307479224376697,44.67166075588157,0.03316471023244242,0.03316471023244242,0.18820301783264745,1.0,0.008413440279057029,0.6242527754056476,85.32403978491831,0.09859473912960372,0.09859473912960372,0.013991769547325103,1.0,0.020878800405854582,0.8563968668407232,189.33564278060888,3,1.0,0.013991769547325103,0.9860082304526749,0.09891609281028026,0.05355468846841596,0.0531286359443916,0.10522114771206792,0.10428393434124103,1.0,10.54007163599016,0.005143426342511589,0.049746576656479274,True,0,,,False,False,False,-0.0976859372114778,0.1129674376620663,0.0185234255252751,0.0025210639309438,0.5969288425463285,False,False,False,-0.39999999999999997,1.0,0.25,5.884761509365669,transportable_but_atlas_unsupported,False,False,False,True
GATA1,RPL36A,RPL36A,ENSG00000241343,0.1181595755975546,0.1181595755975546,True,0.9095092024539876,646.3820118000033,0.0075445816186556,True,-0.124858344716531,0.0905004292051221,8.73702026213981e-41,False,False,False,0.1181595755975546,0.04599633184423135,0.04599633184423135,0.13678145150226367,1.0,0.016799228269562427,0.9972299168975379,1136.875068763189,0.02459600875694048,0.02459600875694048,0.2962962962962963,1.0,0.024039497640025175,0.9995730145175633,1210.6605256231658,0.02143155716245544,0.02143155716245544,0.5080932784636488,1.0,0.01847699991270871,0.9991296779808397,1547.0506776288296,3,1.0,0.2962962962962963,0.7037037037037037,0.024600970455104454,0.013379338224309957,0.013362982060532574,0.024564774681775915,0.18626836384021478,1.0,0.5188786960300696,0.7714839986108802,0.8759994114354094,False,1,-0.0144730934008298,0.977178306437247,False,False,False,0.119356247293047,0.0360578705117082,0.0028928033248688,-0.1342397090395235,0.0045234958771637,True,False,False,1.0,0.19999999999999998,0.25,6.4729365558111045,variable_and_atlas_unsupported,True,True,False,True
TAL1,RIOK3,RIOK3,ENSG00000101782,0.1178981929789743,0.1178981929789743,True,0.8949386503067485,571.4117211372514,0.0049382716049382,True,0.0815611198005352,-0.33644931872491,3.83791735386824e-59,False,True,False,0.1178981929789743,0.06617586124528274,0.06617586124528274,0.05638633557415283,1.0,0.01601645922155876,0.6634349030470988,72.83855963312428,-0.020590979765583134,0.020590979765583134,0.40617283950617283,1.0,0.003943179134291371,0.7079419299744024,79.63472210275262,0.03514845374022449,0.03514845374022449,0.3477366255144033,1.0,0.020303967683401834,0.784160139251518,119.29429160687437,3,0.6666666666666666,0.3477366255144033,0.6522633744855967,0.03516293877368451,0.0440122134534617,0.04396602696597713,0.08676684101086587,0.1873723480519226,1.0,7.138194377821769,0.028181284575145807,0.13735602481901774,False,0,,,False,False,False,0.0771018735853109,-0.0109775446190606,0.1253633232646606,0.1010308737698655,0.6589218556871617,False,True,False,0.39999999999999997,-0.39999999999999997,0.0,6.349858524651627,variable_and_atlas_unsupported,True,False,False,True
NFE2,ABCB10,ABCB10,ENSG00000135776,0.1178479230672083,0.1178479230672083,True,0.7438650306748467,308.1262576353231,0.0233196159122085,True,-0.0846772258054831,0.0916390657173639,9.4090967430372e-37,False,False,False,0.1178479230672083,-0.00043232061709499065,0.00043232061709499065,0.990945259980793,0.25,0.013580760889352854,0.7673130193905965,131.14025071754065,0.03189098998755615,0.03189098998755615,0.2824417009602195,1.0,0.01681103854317078,0.90435525192148,220.98349299140412,0.07847387064970941,0.07847387064970941,0.09917695473251029,1.0,0.011746322762605718,0.9643167972149577,423.8221806630909,3,0.6666666666666666,0.2824417009602195,0.7175582990397805,0.03190180800995384,0.03975187092387981,0.03966725811771107,0.0789061912668044,0.4709589455922388,0.25,3.969734338701383,0.13739886368515397,0.37968703848709956,False,3,0.091309262824971,0.6297619943731233,False,False,True,0.076042955509226,0.0829970942294906,-0.0355556891300991,0.0914915452275538,0.5666889667868622,False,False,False,0.39999999999999997,-0.39999999999999997,0.5,5.73374979420475,variable_and_atlas_unsupported,True,False,False,False
NFE2,ART4,ART4,ENSG00000111339,0.1177475754576788,0.1177475754576788,True,0.424079754601227,83.7741280542774,0.0234567901234567,True,-0.364411220348943,0.159083930195029,3.80599877700351e-13,True,False,False,0.1177475754576788,0.057269523606012465,0.057269523606012465,0.1131842502400878,1.0,0.013669960054055214,0.010387811634349034,0.6932983976596877,0.04757546425233619,0.04757546425233619,0.1141289437585734,1.0,0.010117563319144323,0.06148590947907792,6.48271307174786,0.08394264479153146,0.08394264479153146,0.08052126200274348,1.0,0.02970094801233668,0.2924281984334205,40.22271314849771,3,1.0,0.1131842502400878,0.8868157497599122,0.05733225793530582,0.01891899346660134,0.01883260470965361,0.03636718053919527,0.019136524934610884,1.0,1.0246730876692616,0.5990941324778574,0.7790740924449449,False,3,0.1371972628692015,0.5324675436904682,False,False,True,0.3373988677247462,0.1276850995863405,0.158012894839775,0.0990875171469993,0.9356494438313548,False,False,False,-0.39999999999999997,0.39999999999999997,0.0,4.439990402547747,variable_but_atlas_supported,True,False,False,True
TAL1,HECTD4,HECTD4,ENSG00000173064,0.1177423351006237,0.1177423351006237,True,0.946319018404908,959.1963565011604,0.0050754458161865,True,0.0820718856407641,-0.35538857330707,9.29522684078595e-114,False,True,False,0.1177423351006237,0.10713606537542646,0.10713606537542646,0.006448072437920153,1.0,0.0307836285807847,0.8808864265928206,209.85360368389908,0.05587250835393114,0.05587250835393114,0.0345679012345679,1.0,0.008353559216014638,0.9192997438087577,244.57143821675064,0.15103949275794742,0.15103949275794742,0.0006858710562414266,1.0,0.011656776568292263,0.9469103568320166,369.89312217273243,3,1.0,0.006448072437920153,0.9935519275620799,0.1075488191739618,0.04817858099638451,0.04763090406970156,0.09516698440401627,0.018128797097991298,1.0,7.487898942426067,0.023660472003226324,0.12103993528923218,True,0,,,False,False,False,-0.0056693073018311,0.0645595643925809,0.070785171697256,0.0636525309351231,0.8509010139167891,False,True,False,0.39999999999999997,-0.39999999999999997,0.25,6.867137801568875,transportable_but_atlas_unsupported,False,False,False,True
TAL1,VPS13B,VPS13B,ENSG00000132549,0.1173917124468535,0.1173917124468535,True,0.9608895705521472,1042.0211625597844,0.0052126200274348,True,0.0271655497104271,-0.198194828335293,1.90770091982642e-58,False,True,False,0.1173917124468535,0.0536180607284997,0.0536180607284997,0.11126354781177117,1.0,0.02325544297382815,0.9307479224376994,394.96296169758614,0.07436962461084375,0.07436962461084375,0.005349794238683128,1.0,0.011598072000120342,0.9440649017933892,455.9455644145603,0.12938640669309026,0.12938640669309026,0.003429355281207133,1.0,0.044137271665680544,0.953872932985193,544.2592493196196,3,1.0,0.005349794238683128,0.9946502057613169,0.07450719027042421,0.039519081219714,0.039154216385250885,0.07576834596459056,0.06171118801920356,1.0,3.909394114950654,0.14160736909074517,0.38785381180164274,True,0,,,False,False,False,0.0125700659119618,0.0830337516044792,0.076051690958377,0.1266882129658979,0.6442304531649774,False,False,False,0.39999999999999997,-0.39999999999999997,0.0,6.949876744881014,transportable_but_atlas_unsupported,False,False,False,True
GATA1,RPL18A,RPL18A,ENSG00000105640,0.1172595608118541,0.1172595608118541,True,0.8888036809815951,498.0342243265044,0.0076817558299039,True,-0.163902962524914,0.12591665513726,3.4481372977947496e-70,False,False,False,0.1172595608118541,-0.018743909534066308,0.018743909534066308,0.5527507202634107,0.75,0.019805533962974627,0.9993074792244079,1283.602906202628,0.04038887587538915,0.04038887587538915,0.08614540466392319,1.0,0.012798020577385034,0.998719043552576,1373.4639164053378,-0.016745167153550213,0.016745167153550213,0.6054869684499314,0.6666666666666666,0.03110273600065729,0.9999999999999868,1458.4119149467715,3,0.3333333333333333,0.5527507202634107,0.44724927973658934,-0.016746732535353106,0.03359199846375457,0.033578217528176094,0.059132785409455456,0.28583716002127973,0.6666666666666666,4.14968707091156,0.1255760741593621,0.3549387666878773,False,1,-0.0612261184640683,0.8685516302513563,False,False,False,0.1013570991715937,0.0322624070342597,0.0295432535995248,-0.0918812967669805,0.1415934693869604,False,True,False,0.39999999999999997,0.7999999999999999,0.75,6.212674679224277,variable_and_atlas_unsupported,True,False,False,False
KLF1,STX2,STX2,ENSG00000111450,0.1172547981553821,0.1172547981553821,True,0.723159509202454,225.71469812244945,0.0056241426611796,True,0.0851357427204525,-0.345661111273512,1.86183903460522e-75,False,True,False,0.1172547981553821,0.026769075038869855,0.026769075038869855,0.4605570037042118,1.0,0.012798015661782961,0.4958448753462563,43.09486465421698,0.03182136034251528,0.03182136034251528,0.2972565157750343,1.0,0.006600603348913581,0.5896669513236622,62.66514044326585,0.1082307369777586,0.1082307369777586,0.010699588477366255,1.0,0.06018872528819866,0.7937336814621355,124.09844838353223,3,1.0,0.2972565157750343,0.7027434842249657,0.031832107631833015,0.04588392362732187,0.04564340184229205,0.08146166193888875,0.22772557167739088,1.0,5.436499941557102,0.06599013810456131,0.2417035235900796,False,3,0.0672936496296089,0.7125356513078396,False,False,True,-0.1367742211292281,-0.1380481915991586,-0.1902815497750275,0.0796402631717221,0.5736767027594012,False,False,False,-0.19999999999999998,-0.19999999999999998,0.75,5.423692390535066,variable_and_atlas_unsupported,True,False,False,False
GATA1,NCEH1,NCEH1,ENSG00000144959,0.11712336418048,0.11712336418048,True,0.6119631901840491,181.5929456468367,0.0078189300411522,True,0.443954928370252,-0.815622011038174,1.89126919477042e-119,True,True,True,0.11712336418048,-0.010815495253184648,0.010815495253184648,0.7321992042804225,0.75,0.016354854613366363,0.5844875346260406,80.5814438628153,0.008192712298572553,0.008192712298572553,0.716323731138546,0.75,0.013417762741676434,0.7002561912895168,123.12828810927076,0.0413466409000959,0.0413466409000959,0.19602194787379973,1.0,0.02876296379778308,0.8633594429938997,232.2394700825422,3,0.6666666666666666,0.716323731138546,0.28367626886145403,0.008192895605698481,0.02641168869745702,0.026398811160476415,0.052162136153280546,0.30508250976953943,0.75,1.7460023446757846,0.4176960883167601,0.6463846966701863,False,1,-0.195390955293425,0.6885005162203544,False,False,False,-0.6415885808640125,-0.2393840602848165,-0.1179763930070229,-0.0653331923210632,0.0087270542451239,True,True,True,-0.7999999999999999,-1.0,0.75,5.207259334593335,variable_but_atlas_supported,True,True,False,False
NFE2,GAB1,GAB1,ENSG00000109458,0.1170476263937758,0.1170476263937758,True,0.651840490797546,213.42779502591588,0.0242798353909465,False,,,,False,False,False,0.1170476263937758,-0.02612221071369243,0.02612221071369243,0.46563314583619153,0.75,0.026902654814278004,0.8746537396122107,228.25539373614845,0.011783993014699946,0.011783993014699946,0.69519890260631,0.75,0.01735484893562793,0.9312553373185798,285.6980496874601,0.02560983956905735,0.02560983956905735,0.5698216735253773,1.0,0.020466282835733825,0.9277632724107815,324.79749343552044,3,0.6666666666666666,0.5698216735253773,0.43017832647462273,0.011784538511692881,0.02678950615034389,0.026783823913262696,0.051732050282749784,0.11494573760075529,0.75,1.9712657146108556,0.3732029679607555,0.6143953116162438,False,3,0.0931931780526054,0.6782170434332202,False,False,True,-0.0104900153459453,0.0056534753976164,-0.1389994548322765,0.1017641141444784,0.2058958750725813,False,True,False,0.39999999999999997,-0.39999999999999997,0.25,5.367973061773067,variable_and_atlas_unsupported,True,False,False,True
NFE2,WNK1,WNK1,ENSG00000060237,0.1165983671055248,0.1165983671055248,True,0.968558282208589,1074.2078606411462,0.024554183813443,True,-0.0272495687517185,-0.0517995019045091,3.54226264451804e-18,False,True,False,0.1165983671055248,0.017559573789070537,0.017559573789070537,0.6238167101111264,0.75,0.0258534271305416,0.9141274238227398,280.3083411336727,0.024946099734297546,0.024946099734297546,0.39163237311385457,1.0,0.014450306879390954,0.9513236549957812,349.30482836896454,0.10190500861592278,0.10190500861592278,0.0401920438957476,1.0,0.022914321546708024,0.9677980852915459,533.8411047489953,3,1.0,0.39163237311385457,0.6083676268861454,0.02495127638556366,0.04691321161063034,0.04671078889992579,0.08434543482685224,0.29383601502731826,0.75,5.652596261827385,0.05923171637875229,0.22772939402762526,False,3,-0.1376000787248116,0.0776631889839627,False,False,True,-0.0837931921922748,-0.0457236036410633,-0.1086287213662273,-0.1652856311168838,0.4595169974395978,False,False,False,0.7999999999999999,0.7999999999999999,1.0,6.980269280606322,variable_and_atlas_unsupported,True,False,False,False
KLF1,PIM3,PIM3,ENSG00000198355,-0.1165807638175861,0.1165807638175861,True,0.0567484662576687,7.576566238614784,0.0057613168724279,False,,,,False,False,False,0.1165807638175861,-0.02804269652298681,0.02804269652298681,0.43709699547263,1.0,0.012657054802485971,0.26869806094182636,17.065269147153067,-0.0028184709135080635,0.0028184709135080635,0.9187928669410151,0.75,0.015719693233870728,0.23654995730145045,14.696648490513377,-0.0037452159681246096,0.0037452159681246096,0.9205761316872428,0.6666666666666666,0.02072680963443615,0.170583115752828,8.553663022735948,3,1.0,0.9187928669410151,0.08120713305898486,0.003745233479207324,0.014307429725526092,0.014303192972829797,0.025224225609478745,0.2786234519256142,0.6666666666666666,0.6300138126458829,0.7297838341288165,0.8604498920490237,False,3,0.1166862927224251,0.8859149982850075,False,False,True,0.0609418492309374,0.0416358227002054,0.0342590963779464,-0.02070313649654,0.9814191754299628,False,False,False,-0.39999999999999997,-0.39999999999999997,0.75,2.149033628106709,variable_and_atlas_unsupported,True,False,False,False
KLF1,AHSP,AHSP,ENSG00000169877,0.1165360884430322,0.1165360884430322,True,1.0,4170.066185888826,0.0058984910836762,True,0.0841295249226919,-0.162996997001651,8.47691854374578e-59,False,True,False,0.1165360884430322,0.1043941276724467,0.1043941276724467,0.009329126080395116,1.0,0.019713148783698894,0.9785318559557084,611.3953996265717,0.10586824604788998,0.10586824604788998,0.0069958847736625515,1.0,0.02684312281671036,0.998719043552576,1061.351471040326,0.06414111077644533,0.06414111077644533,0.09780521262002743,1.0,0.04771184802404479,0.9999999999999868,2884.761247445307,3,1.0,0.009329126080395116,0.9906708739196048,0.10477586063191772,0.023851518374833992,0.02367710642574395,0.04172713527144466,0.051768387922026524,1.0,1.503324782136412,0.4715819471441779,0.6852329231977607,True,3,-0.0596443350416625,0.4115546512562217,False,False,True,-0.0654646283829237,-0.1000467279277488,-0.0949305609180869,-0.0588296982828158,0.9417793168265184,False,False,False,-0.39999999999999997,-0.39999999999999997,1.0,8.335926962181532,transportable_but_atlas_unsupported,False,False,True,False
TAL1,CHD2,CHD2,ENSG00000173575,0.1162960254879998,0.1162960254879998,True,0.799079754601227,304.29073508742465,0.0053497942386831,False,,,,False,False,False,0.1162960254879998,0.04540418534430482,0.04540418534430482,0.17643023734394292,1.0,0.036411550039730796,0.846952908587278,180.6185694570823,-0.0012838190015864366,0.0012838190015864366,0.9617283950617284,0.25,0.014729156562104601,0.8663535439795454,178.79477191775413,0.014355839550872499,0.014355839550872499,0.701920438957476,1.0,0.01623198996318718,0.8816362053959877,202.04070054357567,3,0.6666666666666666,0.701920438957476,0.298079561042524,0.014356825871780629,0.02378093395790724,0.023764007960036294,0.04668800434589126,0.40006943617365737,0.25,1.9386947820973313,0.37933051183036565,0.6187009580149122,False,0,,,False,False,False,0.0884749780397234,0.0539689759168131,0.0258553172918327,0.1905524923562958,0.6180799768768108,False,False,False,0.7999999999999999,-0.7999999999999999,0.25,5.721264552367236,variable_and_atlas_unsupported,True,False,False,True
KLF1,USP24,USP24,ENSG00000162402,0.1160445227679407,0.1160445227679407,True,0.6763803680981595,224.2350088186162,0.0060356652949245,True,0.0460505879759259,-0.0628518543336442,1.80458096455128e-12,False,True,False,0.1160445227679407,0.00181891282706112,0.00181891282706112,0.9603512141583208,0.75,0.0448977292486613,0.9044321329640134,285.47818248033263,-0.003412527768974896,0.003412527768974896,0.9056241426611797,0.5,0.008446785172632514,0.9355251921435163,316.90826341642463,-0.037394662473642565,0.037394662473642565,0.32482853223593966,1.0,0.044222996558978635,0.9129677980852816,268.170309266199,3,0.3333333333333333,0.9056241426611797,0.09437585733882026,-0.0034125410157560656,0.021301063228541188,0.02129106987158384,0.039213575300703685,0.3521854797029771,0.5,1.1550849707434983,0.5612760170963904,0.7585804685211041,False,3,0.0422036531395517,0.8590040550092644,False,False,True,-0.1190754636769283,-0.0049570835644888,-0.0530056835786394,0.0745449953154638,0.1133206040950787,False,False,False,-0.19999999999999998,-0.39999999999999997,0.25,5.417144340749207,variable_and_atlas_unsupported,True,False,False,True
KLF1,RBCK1,RBCK1,ENSG00000125826,-0.1159804034468957,0.1159804034468957,True,0.2569018404907975,39.95493029451226,0.0061728395061728,False,,,,False,False,False,0.1159804034468957,0.0250023902248597,0.0250023902248597,0.4859377143641103,0.75,0.02169426983279008,0.5083102493074757,42.029978039398664,0.05579365864627153,0.05579365864627153,0.08079561042524006,1.0,0.00802947430912525,0.5503842869342467,48.230210570037634,0.002339405854055953,0.002339405854055953,0.9486968449931413,0.6666666666666666,0.024948928544759493,0.5865970409051372,51.059979232274,3,0.0,0.4859377143641103,0.5140622856358896,-0.025007602007158205,0.02686001951266665,0.026829927982152117,0.05345425279221558,0.4342692502601426,0.6666666666666666,2.3666836594992064,0.30625357927908026,0.5715270455843954,False,3,-0.2109657381380909,0.6782170434332202,False,False,True,-0.0212871659110677,-0.0236925999979747,0.0547308627525715,-0.1487630293087466,0.7797014804538142,False,False,False,0.39999999999999997,-0.19999999999999998,0.5,3.7124722009642186,variable_and_atlas_unsupported,True,False,False,False
GATA1,CAT,CAT,ENSG00000121691,0.1158166201131301,0.1158166201131301,True,0.9440184049079756,860.4868626076046,0.0079561042524005,True,0.10267126871622,-0.313735708766365,6.912816966615071e-120,False,True,False,0.1158166201131301,0.033133300272984424,0.033133300272984424,0.2852243106050213,1.0,0.017550294797554798,0.9231301939058429,268.00333372772013,0.0608449270915597,0.0608449270915597,0.011111111111111112,1.0,0.019403130746499762,0.9666951323655525,347.82148930434084,0.04459922252339338,0.04459922252339338,0.16186556927297668,1.0,0.026559269246485558,0.9817232375978987,581.7952659507436,3,1.0,0.16186556927297668,0.8381344307270233,0.044628828496981104,0.013956557570368745,0.013924346489156702,0.027711626818575273,0.13728457782740455,1.0,0.7123583691292457,0.7003471175981687,0.8395430951802804,False,1,0.0326333451345633,0.9144261961344348,False,False,False,-0.0452527996484431,0.0151180337707171,-0.0549534512433858,0.1224376143116273,0.2568418615346743,False,False,False,0.39999999999999997,-0.7999999999999999,0.5,6.7586598064119014,variable_and_atlas_unsupported,True,False,False,False
GATA1,RPLP1,RPLP1,ENSG00000137818,0.1156651675791737,0.1156651675791737,True,0.9616564417177914,1330.100290629243,0.0080932784636488,True,-0.137573660038493,0.147031764938215,1.85702161224073e-93,False,False,False,0.1156651675791737,0.01507658157311746,0.01507658157311746,0.6350665386198381,0.75,0.04514891540708484,1.000000000000031,4561.081947845134,0.02350211695241434,0.02350211695241434,0.31673525377229084,0.75,0.027691785165230774,1.0000000000000568,4667.335157825579,0.0019622609400446163,0.0019622609400446163,0.9559670781893004,0.6666666666666666,0.022687508862187886,0.9999999999999868,4463.271438060457,3,1.0,0.6350665386198381,0.3649334613801619,0.015077724047909212,0.010856721669799224,0.010854649150851166,0.021539856012369723,0.31961677275453926,0.6666666666666666,0.35649540068053587,0.8367351382390585,0.9037420930826283,False,1,-0.0736290638072612,0.8569887257117662,False,False,False,0.0766875174139554,0.0179520502209157,0.0137368239640904,-0.0832627342807216,0.3604419807636656,False,False,False,0.7999999999999999,0.39999999999999997,0.25,7.1937611653905975,variable_and_atlas_unsupported,True,False,False,True
TAL1,FBXO11,FBXO11,ENSG00000138081,0.1156633595229097,0.1156633595229097,True,0.5115030674846626,115.60656035957383,0.0054869684499314,True,-0.169069966568942,0.0926823812458748,1.7551153053988701e-09,False,False,False,0.1156633595229097,0.007715541499516852,0.007715541499516852,0.8156125668816024,0.75,0.015905925071041063,0.8289473684210718,149.1477904883348,0.03810892241309038,0.03810892241309038,0.1308641975308642,1.0,0.019544680313855582,0.8445772843723695,147.56889434983535,0.05311166498820481,0.05311166498820481,0.15843621399176955,1.0,0.031105983985053254,0.8285465622280176,141.77264483636716,3,1.0,0.15843621399176955,0.8415637860082305,0.03812738690713993,0.023152536781392875,0.023128798484187533,0.04539612348868796,0.3876255289618658,0.75,1.4378918982884734,0.487265588083466,0.6950035363164146,False,0,,,False,False,False,0.1680905357728175,0.1234738603641858,0.1097252479129741,0.0644350343725586,0.8261568683725588,False,False,False,-1.0,1.0,0.0,4.758805536137879,variable_and_atlas_unsupported,True,False,False,True
