TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission,effective_guides_used,effective_guide_names,E1_supported,E1_direction_concordant,discovery_anchor_timepoint,signed_association,feature_index,effective_guides_used_time_resolved,effective_guide_names_time_resolved,strict_time_resolved_testable,strict_time_resolved_unresolved_reason,interaction_f_stat,interaction_p_value,model_df_numerator,model_df_denominator,effect_day 7,effect_se_day 7,effect_p_value_day 7,effect_day 9,effect_se_day 9,effect_p_value_day 9,effect_day 11,effect_se_day 11,effect_p_value_day 11,effect_day 14,effect_se_day 14,effect_p_value_day 14,effect_difference_day 7_vs_day 9,effect_difference_se_day 7_vs_day 9,effect_difference_p_value_day 7_vs_day 9,effect_difference_day 7_vs_day 11,effect_difference_se_day 7_vs_day 11,effect_difference_p_value_day 7_vs_day 11,effect_difference_day 7_vs_day 14,effect_difference_se_day 7_vs_day 14,effect_difference_p_value_day 7_vs_day 14,effect_difference_day 9_vs_day 11,effect_difference_se_day 9_vs_day 11,effect_difference_p_value_day 9_vs_day 11,effect_difference_day 9_vs_day 14,effect_difference_se_day 9_vs_day 14,effect_difference_p_value_day 9_vs_day 14,effect_difference_day 11_vs_day 14,effect_difference_se_day 11_vs_day 14,effect_difference_p_value_day 11_vs_day 14,consistent_effective_guides_day 7,effective_guide_direction_consistent_day 7,leave_one_effective_guide_out_direction_consistent_day 7,consistent_effective_guides_day 9,effective_guide_direction_consistent_day 9,leave_one_effective_guide_out_direction_consistent_day 9,consistent_effective_guides_day 11,effective_guide_direction_consistent_day 11,leave_one_effective_guide_out_direction_consistent_day 11,consistent_effective_guides_day 14,effective_guide_direction_consistent_day 14,leave_one_effective_guide_out_direction_consistent_day 14,effect_fdr_edge_time_day 7,effect_fdr_edge_time_day 9,effect_fdr_edge_time_day 11,effect_fdr_edge_time_day 14,interaction_fdr,effect_fdr_within_timepoint_day 7,strict_total_support_day 7,strict_direction_concordant_day 7,negligible_effect_supported_day 7,effect_fdr_within_timepoint_day 9,strict_total_support_day 9,strict_direction_concordant_day 9,negligible_effect_supported_day 9,effect_fdr_within_timepoint_day 11,strict_total_support_day 11,strict_direction_concordant_day 11,negligible_effect_supported_day 11,effect_fdr_within_timepoint_day 14,strict_total_support_day 14,strict_direction_concordant_day 14,negligible_effect_supported_day 14,effect_difference_fdr_edge_pair_day 7_vs_day 9,effect_difference_fdr_edge_pair_day 7_vs_day 11,effect_difference_fdr_edge_pair_day 7_vs_day 14,effect_difference_fdr_edge_pair_day 9_vs_day 11,effect_difference_fdr_edge_pair_day 9_vs_day 14,effect_difference_fdr_edge_pair_day 11_vs_day 14,strict_any_timepoint_support,strict_support_pattern,strict_temporal_support_class,state_unadjusted_direction_concordant_day7,state_unadjusted_direction_concordant_day9,state_unadjusted_direction_concordant_day11,state_unadjusted_direction_concordant_day14
NFE2,WDR43,WDR43,ENSG00000163811,-0.0414979398611337,0.0414979398611337,False,-0.023224022291155697,0.023224022291155697,0.5069282480449994,0.0,0.75,False,0.0,0.62,False,-0.02014590184300048,0.02014590184300048,0.5635889696803402,0.0,0.75,False,-0.05502254905662107,0.05502254905662107,0.06995884773662552,0.21,1.0,False,0.12,0.96,False,-0.09180979922049524,0.09180979922049524,0.020850480109739368,0.62,1.0,False,-0.15387430786601317,0.15387430786601317,0.003978052126200274,0.91,1.0,True,0.95,1.0,True,-0.21667903915696163,0.21667903915696163,0.005761316872427984,1.0,1.0,True,-0.04149793986113369,0.04149793986113369,0.30246913580246915,0.0,0.94,False,0.01,0.94,False,-0.03982046280236952,0.03982046280236952,0.3160493827160494,0.0,0.9299999999999999,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.21667903915696163,3776,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,4.775438642807925,0.004506094241015553,3.0,66.0,0.0029014497519616513,0.09430306166802462,0.9755479779972315,-0.015334226546185282,0.08468326244991566,0.8568617338920448,0.15275969463033143,0.12536103738049928,0.2273498459695849,0.4891831736125394,0.1157275694452649,7.439150881468872e-05,0.018235676298146933,0.12674510791002755,0.8860361914970843,-0.14985824487836977,0.15687082945238157,0.34291349968789553,-0.4862817238605777,0.14928475397598998,0.0017775896610941107,-0.1680939211765167,0.15128332569148606,0.2705481507926608,-0.5045174001587247,0.14340197093788462,0.000791927886111879,-0.3364234789822079,0.17061142993018827,0.05281803119968988,1.0,False,False,2.0,False,True,2.0,False,True,3.0,True,True,0.996621753855325,0.9762429984158906,0.6986530056707658,0.005096772091098674,0.10033569843327966,0.9986119631440229,False,True,False,0.9930796156839258,False,False,False,0.7702964803127965,False,True,False,0.001774768853150431,True,True,False,0.9952063201289499,0.8849950462003126,0.10105786328603114,0.8468267377627815,0.058239393899750656,0.5252969455294219,True,0001,localized_support_no_detected_heterogeneity,True,False,True,True
NFE2,XRCC2,XRCC2,ENSG00000196584,-0.0364431048824147,0.0364431048824147,False,-0.04291768948697332,0.04291768948697332,0.22266428865413637,0.1,0.94,False,0.04,0.91,False,-0.04232972353890491,0.04232972353890491,0.2256825353272054,0.07,0.9299999999999999,False,-0.09300814454564331,0.09300814454564331,0.005898491083676269,0.85,1.0,True,0.64,1.0,False,-0.09954292426223611,0.09954292426223611,0.014677640603566529,0.86,1.0,True,-0.09739256661602616,0.09739256661602616,0.04458161865569273,0.3,1.0,False,0.28,1.0,False,-0.12893457610191356,0.12893457610191356,0.0691358024691358,0.18,1.0,False,-0.03644310488241471,0.03644310488241471,0.3643347050754458,0.01,0.86,False,0.01,0.92,False,-0.030426349596882993,0.030426349596882993,0.43580246913580245,0.0,0.94,False,0100,0000,early_only_discovery,True,True,False,False,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,-0.09954292426223611,14628,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,17.3625801749392,2.0367397148683615e-08,3.0,66.0,0.012762302971521526,0.09424462199648176,0.892694523375522,0.07990000217931481,0.08463078417450004,0.3485614520258591,-0.17794345424338442,0.1252833510602547,0.16021912951331577,0.9057963938404984,0.11565585299166085,5.295470360797007e-11,-0.06713769920779328,0.12666656388033315,0.5978664380426825,0.19070575721490596,0.1567736164925296,0.22814968602896654,-0.8930340908689769,0.14919224211227738,9.802766229949895e-08,0.25784345642269924,0.1511895753115202,0.09281669190095927,-0.8258963916611837,0.14331310463882735,2.3701090294088745e-07,-1.083739848083883,0.17050570191086187,2.222844029838654e-08,1.0,False,False,3.0,True,True,3.0,True,True,3.0,True,True,0.981971556089543,0.7972694648412264,0.6038159577709163,7.074748402024802e-08,1.3605421295320654e-05,0.99221288122271,False,True,False,0.9259609401540881,False,True,False,0.7158955084608356,False,False,False,2.3582494673416006e-08,True,True,False,0.9599331066394635,0.8157305041684283,0.0001309649568321306,0.6438581457934432,0.00018998793979741537,5.9394392477288835e-05,True,0001,late_amplification_support_detected,True,True,False,True
NFE2,HNRNPA1,HNRNPA1,ENSG00000135486,0.0347626875920561,0.0347626875920561,False,0.012555701566982463,0.012555701566982463,0.7182055151598299,0.02,0.71,False,0.02,0.69,False,0.011290045436195377,0.011290045436195377,0.7431746467279462,0.02,0.65,False,-0.04438816424513844,0.04438816424513844,0.13484224965706448,0.1,0.94,False,0.11,0.91,False,-0.05590616108254594,0.05590616108254594,0.12043895747599451,0.13,0.98,False,-0.12482013638605104,0.12482013638605104,0.014677640603566529,0.71,1.0,True,0.73,1.0,True,-0.19773232708296684,0.19773232708296684,0.01083676268861454,0.96,1.0,True,0.034762687592056155,0.034762687592056155,0.3850480109739369,0.0,0.85,False,0.0,0.89,False,0.041459781848995715,0.041459781848995715,0.29698216735253774,0.01,0.89,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.19773232708296684,21837,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.1589782783559315,0.000934106350702477,3.0,66.0,-0.016220880486071367,0.04538216891051357,0.7219114856469765,0.03280414129663327,0.04075276085864886,0.4237359573169266,0.05084671874283671,0.06032843125737082,0.402366631416853,0.2779141485396509,0.05569244530635412,4.6580566056399905e-06,-0.04902502178270464,0.06099449788812596,0.4244202760453464,-0.06706759922890808,0.075492124575996,0.37754921804685715,-0.29413502902572225,0.07184142063756555,0.00011785541382178558,-0.01804257744620344,0.07280320827805284,0.8050379197733618,-0.24511000724301762,0.06901040488073859,0.0007117902788907798,-0.22706742979681416,0.08210461669222115,0.007361007573456552,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.9419015592129285,0.8357680017585727,0.8240116190763576,0.0005921952501471532,0.0356561738439574,0.9524932568200137,False,False,True,0.9523771761956212,False,True,True,0.8404297581517728,False,True,False,0.0001929120890630878,True,True,False,0.9190798162615279,0.9051216556543923,0.018894579943908665,0.9880863570968909,0.055822398073929295,0.21423723062103261,True,0001,late_onset_support_detected,True,True,True,False
NFE2,RNF217,RNF217,ENSG00000146373,0.0332992388168696,0.0332992388168696,False,0.04372305245315738,0.04372305245315738,0.2164906022774043,0.03,0.93,False,0.06,0.89,False,0.0423560655109317,0.0423560655109317,0.22527095623542323,0.04,0.95,False,0.0917244584309607,0.0917244584309607,0.006858710562414266,0.82,1.0,True,0.53,1.0,False,0.12419606468595303,0.12419606468595303,0.005624142661179698,0.96,1.0,True,0.0780454425915486,0.0780454425915486,0.09890260631001371,0.12,0.99,False,0.1,1.0,False,0.11750534476908354,0.11750534476908354,0.09135802469135802,0.15,1.0,False,0.03329923881686958,0.03329923881686958,0.403840877914952,0.0,0.87,False,0.01,0.85,False,0.03662918671568614,0.03662918671568614,0.353360768175583,0.0,0.88,False,0100,0000,early_only_discovery,True,True,False,False,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,0.12419606468595303,12537,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,7.030517145337016,0.0003574228668096321,3.0,66.0,-0.0871641303561097,0.10309900486603535,0.40091926070323064,0.07317802890634059,0.0925819367151676,0.43211717535768723,0.0026375432169815777,0.1370538556680359,0.9847040595691847,0.6271242055106635,0.12652184387580062,5.281874598819248e-06,-0.1603421592624503,0.1385670228095345,0.2513839146750103,-0.08980167357309128,0.17150266516250293,0.6022989404925284,-0.7142883358667732,0.16320901256394893,4.39427895835365e-05,0.07054048568935901,0.16539399734998284,0.6711317112739859,-0.5539461766043229,0.15677752384721405,0.0007548317201150549,-0.6244866622936819,0.18652489466880093,0.001347815392438549,3.0,True,True,2.0,False,True,1.0,False,False,3.0,True,True,0.8240116190763576,0.843912513872376,0.9973924089128843,0.0006415076785475014,0.02013997612339985,0.8578375602556788,False,True,False,0.956461063998812,False,False,False,0.9953766925380207,False,False,False,0.00020754660188301518,True,False,False,0.8318761927036898,0.9599331066394635,0.009520145981125097,0.9741559490522318,0.056025287670761856,0.08375262159525124,True,0001,late_amplification_support_detected,True,False,False,False
NFE2,TTC3,TTC3,ENSG00000182670,-0.0308285851217207,0.0308285851217207,False,-0.03359818769029889,0.03359818769029889,0.3355741528330361,0.02,0.83,False,0.03,0.88,False,-0.02990209284160907,0.02990209284160907,0.3912745232542187,0.0,0.84,False,-0.017705792044201214,0.017705792044201214,0.5395061728395062,0.0,0.76,False,0.01,0.77,False,-0.05904191881280236,0.05904191881280236,0.10342935528120713,0.09,0.99,False,-0.09610216830753943,0.09610216830753943,0.04759945130315501,0.24,1.0,False,0.31,1.0,False,-0.1770025124394325,0.1770025124394325,0.018930041152263374,0.78,1.0,True,-0.030828585121720722,0.030828585121720722,0.4334705075445816,0.0,0.9,False,0.0,0.86,False,-0.027490703262755937,0.027490703262755937,0.48148148148148145,0.0,0.86,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.1770025124394325,34168,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.053293890964839,0.0010512142621692069,3.0,66.0,-0.03851715282350173,0.16051252130704105,0.8111022560767339,-0.028022813901135805,0.1441387345003956,0.8464476892941385,0.08437970417659166,0.21337606465467435,0.6937856625755768,0.9181115165642862,0.19697901242896373,1.5772821329876134e-05,-0.010494338922365927,0.21573188053627768,0.961348889380858,-0.12289685700009338,0.2670086411782567,0.6468331763315125,-0.956628669387788,0.25409644002589477,0.0003570500933064588,-0.11240251807772746,0.25749819368471566,0.6638858832232968,-0.9461343304654221,0.24408339992892877,0.0002467362096460722,-0.8337318123876947,0.29039641234871616,0.0054941221987822525,3.0,True,True,2.0,False,True,3.0,True,True,3.0,True,True,0.9677890340420727,0.9740168746330999,0.9419015592129285,0.001685799143737161,0.037957358223190824,0.9815512809044534,False,False,False,0.9930796156839258,False,False,False,0.9064465774485707,False,True,False,0.0005403202383772952,True,True,False,0.9982838727405401,0.9699286022425602,0.0340727803326735,0.9741559490522318,0.02650212607080953,0.18582651284995164,True,0001,late_amplification_support_detected,False,False,True,True
NFE2,FNDC3B,FNDC3B,ENSG00000075420,-0.0234085308532761,0.0234085308532761,False,0.03302625155856844,0.03302625155856844,0.3455892440664014,0.03,0.89,False,0.04,0.72,False,0.026339650463882487,0.026339650463882487,0.4508162985320346,0.05,0.77,False,-0.07731940897785346,0.07731940897785346,0.017146776406035666,0.65,1.0,False,0.3,0.98,False,-0.1037246589335246,0.1037246589335246,0.012208504801097394,0.72,1.0,True,-0.033109498261948304,0.033109498261948304,0.4578875171467764,0.0,0.85,False,0.0,0.83,False,-0.10162320460325784,0.10162320460325784,0.14060356652949246,0.03,1.0,False,-0.023408530853276124,0.023408530853276124,0.5492455418381345,0.01,0.78,False,0.01,0.72,False,-0.024291200355426763,0.024291200355426763,0.5292181069958848,0.0,0.81,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,-0.1037246589335246,7527,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,3.6428916580244493,0.017034349925646043,3.0,66.0,-0.01573652695936352,0.09296227832702558,0.8660952477775845,0.13152720218578523,0.08347925161987498,0.11990715754302102,0.09293109201112706,0.12357867753388233,0.45472492557392097,0.46230350904982714,0.11408217644887683,0.00013603972709589244,-0.14726372914514876,0.12494306960678431,0.2427708198652686,-0.10866761897049058,0.15464046925942326,0.4847068761253983,-0.47804003600919065,0.14716225118916884,0.0018268220366862253,0.03859611017465818,0.14913240758479587,0.7965916812280119,-0.3307763068640419,0.14136310846301825,0.022322745403497293,-0.36937241703870005,0.16818570844259012,0.03159498441143326,2.0,False,False,3.0,True,True,3.0,True,True,3.0,True,True,0.9762429984158906,0.5378738720574415,0.8508726242411951,0.007988970347257682,0.23461743815116612,0.9849594442794091,False,False,False,0.6979281316356,False,True,False,0.8541998559636355,False,True,False,0.0029314367000018112,True,True,False,0.8259978319354809,0.9306343366591737,0.10310846703870032,0.9876376309629992,0.3622233793357734,0.4158709278194565,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
NFE2,PRRC2C,PRRC2C,ENSG00000117523,-0.0226067347554703,0.0226067347554703,False,-0.021992849830980148,0.021992849830980148,0.5290163259706407,0.02,0.76,False,0.03,0.73,False,-0.018058901954411937,0.018058901954411937,0.6031005624914254,0.03,0.6799999999999999,False,-0.07043755537285147,0.07043755537285147,0.024417009602194787,0.49,0.98,False,0.41,0.98,False,-0.09826685647168082,0.09826685647168082,0.015637860082304528,0.8,1.0,True,-0.10707663947390825,0.10707663947390825,0.030315500685871057,0.4,1.0,False,0.48,1.0,False,-0.15420172741125204,0.15420172741125204,0.03621399176954732,0.51,1.0,False,-0.02260673475547039,0.02260673475547039,0.5617283950617284,0.0,0.77,False,0.01,0.78,False,-0.01802121600867403,0.01802121600867403,0.6340192043895747,0.0,0.77,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,-0.09826685647168082,2470,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.620189354969148,0.0005601738367694058,3.0,66.0,0.00587251122831815,0.03843728737895511,0.8790366190002297,0.02551168311235343,0.034516322560485424,0.46245513737125327,0.03009890249701635,0.051096307316944825,0.5578304631505481,0.25202954228667807,0.04716977122222007,1.2169604695969107e-06,-0.01963917188403528,0.05166044506343179,0.7050482370455947,-0.0242263912686982,0.06393948453405024,0.7059815630518942,-0.24615703105835993,0.06084745169856304,0.00013928370044036709,-0.00458721938466292,0.06166205595442911,0.9409227751550541,-0.22651785917432465,0.05844966929124626,0.0002474300416054194,-0.22193063978966174,0.06954005995528224,0.002168558991173406,1.0,False,False,2.0,False,True,2.0,False,True,3.0,True,True,0.9776750138592556,0.8575483172021653,0.9019577963573542,0.00020323239842268408,0.023458345470966403,0.9858452703932518,False,True,True,0.956461063998812,False,True,True,0.8674479124802615,False,True,True,6.50343674952589e-05,True,True,False,0.9821873492975115,0.9821873492975115,0.02067589153203671,0.9982838727405401,0.02650212607080953,0.11072082084870079,True,0001,late_onset_support_detected,True,True,True,True
NFE2,CALM1,CALM1,ENSG00000198668,-0.020367388317599,0.020367388317599,False,-0.05823067396063887,0.05823067396063887,0.09946494718068322,0.2,0.97,False,0.23,0.99,False,-0.06156775806763803,0.06156775806763803,0.07916037865276444,0.23,0.98,False,0.006495458859971613,0.006495458859971613,0.8275720164609054,0.01,0.57,False,0.03,0.53,False,-0.015596708537253418,0.015596708537253418,0.6522633744855967,0.0,0.8200000000000001,False,-0.14137196550876965,0.14137196550876965,0.006858710562414266,0.89,1.0,True,0.76,1.0,True,-0.21487105317182334,0.21487105317182334,0.006310013717421125,0.99,1.0,True,-0.020367388317599003,0.020367388317599003,0.601920438957476,0.0,0.75,False,0.0,0.6799999999999999,False,-0.01655188039814542,0.01655188039814542,0.6603566529492455,0.0,0.81,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.21487105317182334,24700,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,11.780367192735437,2.840191328866258e-06,3.0,66.0,0.12929558658039725,0.05985710514828397,0.03440366101171945,0.1656022354385973,0.05375111746221323,0.0030084036364586217,0.36320554402451855,0.07957057452066588,2.239259559948589e-05,0.6352295800668315,0.07345591087197265,1.8413238575894644e-12,-0.036306648858200063,0.08044908741041976,0.6532529859886662,-0.2339099574441213,0.09957082587927833,0.02181718225775633,-0.5059339934864343,0.09475570631241113,1.2343185305375132e-06,-0.19760330858592123,0.09602426234023093,0.0435580378509021,-0.46962734462823424,0.0910217197731829,2.4561022133272448e-06,-0.272024036042313,0.10829241511564894,0.014460538018834389,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.31469167681165655,0.07209376248087387,0.0020994040505903965,4.442621107689214e-09,0.0005420708021950458,0.33067115907667033,False,True,False,0.12560085182214745,False,True,False,0.009972169240304384,True,True,False,1.2300043368697622e-09,True,True,False,0.9731389422766711,0.36135338153720975,0.0006596198227192471,0.48360281359117896,0.0010937841856683997,0.3039231662659555,True,0011,late_amplification_support_detected,True,True,True,True
NFE2,SNHG1,SNHG1,ENSG00000255717,-0.0193525780017478,0.0193525780017478,False,-0.10360257690338374,0.10360257690338374,0.005213335162573741,0.69,1.0,False,0.64,1.0,False,-0.10467307766472432,0.10467307766472432,0.004390176979009466,0.79,1.0,True,-0.08061201557529227,0.08061201557529227,0.013305898491083675,0.57,1.0,False,0.41,1.0,False,-0.09085067697367619,0.09085067697367619,0.021536351165980797,0.68,1.0,False,-0.044849942872647305,0.044849942872647305,0.32400548696844994,0.01,0.9299999999999999,False,0.01,0.98,False,-0.08317844433984867,0.08317844433984867,0.2194787379972565,0.01,0.99,False,-0.019352578001747816,0.019352578001747816,0.6211248285322359,0.0,0.75,False,0.0,0.84,False,-0.012295629442849516,0.012295629442849516,0.7432098765432099,0.0,0.72,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 7,-0.10467307766472432,19895,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.369108932552686,0.0007393652165153146,3.0,66.0,-0.04960730050937103,0.07032420888729399,0.4830383058638585,0.04689303085253078,0.06315047817588162,0.46038275822837116,-0.07330003814281015,0.09348493700139661,0.43579591575196147,0.3899852962679989,0.08630101317746651,2.6407776854271165e-05,-0.09650033136190181,0.09451707385158645,0.3109903862688639,0.02369273763343912,0.11698259614908044,0.840123764793279,-0.4395925967773699,0.11132546533062865,0.00019345904925344444,0.12019306899534093,0.11281585145713169,0.29058080704952416,-0.3430922654154681,0.10693852331737029,0.002061372514438539,-0.463285334410809,0.12722931392415954,0.0005340405423101087,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.8663778087239637,0.8560492205888711,0.8450829269825696,0.002292244520521489,0.029933088765589706,0.9069744517445677,False,False,False,0.956461063998812,False,True,False,0.8506184046702283,False,False,False,0.0007220570239642691,True,True,False,0.8652598918420952,0.9899936503197948,0.023857965212547856,0.8528662220492289,0.10799975212901523,0.04679057934034597,True,0001,late_amplification_support_detected,False,True,False,True
NFE2,SNRPF,SNRPF,ENSG00000139343,-0.0172476793236006,0.0172476793236006,False,-0.008574445258148678,0.008574445258148678,0.8028536150363561,0.01,0.65,False,0.0,0.5800000000000001,False,-0.009793202501443787,0.009793202501443787,0.7771985183152695,0.0,0.6699999999999999,False,-0.009720289667161968,0.009720289667161968,0.7454046639231824,0.0,0.6699999999999999,False,0.02,0.74,False,-0.03387774092790604,0.03387774092790604,0.3289437585733882,0.0,0.89,False,-0.11547623010440683,0.11547623010440683,0.020438957475994512,0.49,1.0,False,0.57,1.0,False,-0.16894922519067243,0.16894922519067243,0.0242798353909465,0.73,1.0,True,-0.01724767932360068,0.01724767932360068,0.6556927297668038,0.0,0.78,False,0.0,0.77,False,-0.009399028209625255,0.009399028209625255,0.8049382716049382,0.0,0.62,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.16894922519067243,22315,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,5.939711349960534,0.0011939575120584907,3.0,66.0,0.06298765499111957,0.060746611034691506,0.30357045186952764,0.019679047225273444,0.05454988538233193,0.719436034507915,0.0950585630455866,0.08075303221295858,0.24336274405353156,0.3936579065474322,0.07454750166892452,1.5466253749945851e-06,0.04330860776584612,0.08164460023434278,0.5975783427947817,-0.032070908054467044,0.10105049709816982,0.7519608947558004,-0.33067025155631263,0.09616382249722816,0.0010174267377782097,-0.07537951582031316,0.09745122988866114,0.4419822714714948,-0.37397885932215874,0.09237434709000034,0.00013784610344628713,-0.2985993435018456,0.10990169342037195,0.008404629529121311,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.7671963513968816,0.9419015592129285,0.7199475115220336,0.00022958794455475172,0.04197703252921431,0.8015318663021987,False,True,False,0.9927742498208394,False,True,True,0.7702964803127965,False,True,False,7.65293148515839e-05,True,True,False,0.9599331066394635,0.9854533011065566,0.06727216341976353,0.9200187463748499,0.02067589153203671,0.22993689524039737,True,0001,time_varying_support_candidate,True,True,True,True
NFE2,PEBP1,PEBP1,ENSG00000089220,-0.0164476075013012,0.0164476075013012,False,-0.04087881537602065,0.04087881537602065,0.24351762930443133,0.09,0.88,False,0.06,0.84,False,-0.03577825736659025,0.03577825736659025,0.30168747427630677,0.04,0.91,False,-0.02679322930092405,0.02679322930092405,0.3588477366255144,0.0,0.86,False,0.05,0.8,False,-0.06708736735614863,0.06708736735614863,0.0681755829903978,0.16,1.0,False,-0.09543825126823097,0.09543825126823097,0.04869684499314129,0.35,1.0,False,0.28,1.0,False,-0.20060486709136605,0.20060486709136605,0.009876543209876543,0.96,1.0,True,-0.016447607501301184,0.016447607501301184,0.6706447187928669,0.0,0.8200000000000001,False,0.0,0.72,False,-0.015140477325938066,0.015140477325938066,0.6909465020576132,0.0,0.6599999999999999,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.20060486709136605,22605,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,13.954432105516325,3.810144824765362e-07,3.0,66.0,0.023879840073451803,0.10792817394255189,0.8255756120673586,0.030511279639185936,0.09691848512715123,0.7538961381740902,0.10090208000682507,0.1434734738056643,0.4843546109069404,0.9929237960518587,0.13244814138704028,2.1063087512854084e-10,-0.006631439565734134,0.14505751786762225,0.963674709206612,-0.07702223993337327,0.17953586944239963,0.6693148591786889,-0.9690439559784069,0.1708537412158573,3.390952859134225e-07,-0.07039080036763914,0.17314107093698622,0.6856525966121328,-0.9624125164126728,0.16412100083847664,1.5894365952105346e-07,-0.8920217160450336,0.1952617418818803,2.208931573831988e-05,2.0,False,True,2.0,False,True,2.0,False,True,3.0,True,True,0.9707086692421145,0.944845441463963,0.8668422775240086,1.8760189944782038e-07,0.00010180706971773046,0.9849594442794091,False,True,False,0.9927742498208394,False,True,False,0.8541998559636355,False,True,False,6.758402750614072e-08,True,True,False,0.9982838727405401,0.9741559490522318,0.00024710798289836317,0.9767640641333724,0.00014156581941341827,0.0062221940650595805,True,0001,late_amplification_support_detected,True,True,True,True
