TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission,effective_guides_used,effective_guide_names,E1_supported,E1_direction_concordant,discovery_anchor_timepoint,signed_association,feature_index,effective_guides_used_time_resolved,effective_guide_names_time_resolved,strict_time_resolved_testable,strict_time_resolved_unresolved_reason,interaction_f_stat,interaction_p_value,model_df_numerator,model_df_denominator,effect_day 7,effect_se_day 7,effect_p_value_day 7,effect_day 9,effect_se_day 9,effect_p_value_day 9,effect_day 11,effect_se_day 11,effect_p_value_day 11,effect_day 14,effect_se_day 14,effect_p_value_day 14,effect_difference_day 7_vs_day 9,effect_difference_se_day 7_vs_day 9,effect_difference_p_value_day 7_vs_day 9,effect_difference_day 7_vs_day 11,effect_difference_se_day 7_vs_day 11,effect_difference_p_value_day 7_vs_day 11,effect_difference_day 7_vs_day 14,effect_difference_se_day 7_vs_day 14,effect_difference_p_value_day 7_vs_day 14,effect_difference_day 9_vs_day 11,effect_difference_se_day 9_vs_day 11,effect_difference_p_value_day 9_vs_day 11,effect_difference_day 9_vs_day 14,effect_difference_se_day 9_vs_day 14,effect_difference_p_value_day 9_vs_day 14,effect_difference_day 11_vs_day 14,effect_difference_se_day 11_vs_day 14,effect_difference_p_value_day 11_vs_day 14,consistent_effective_guides_day 7,effective_guide_direction_consistent_day 7,leave_one_effective_guide_out_direction_consistent_day 7,consistent_effective_guides_day 9,effective_guide_direction_consistent_day 9,leave_one_effective_guide_out_direction_consistent_day 9,consistent_effective_guides_day 11,effective_guide_direction_consistent_day 11,leave_one_effective_guide_out_direction_consistent_day 11,consistent_effective_guides_day 14,effective_guide_direction_consistent_day 14,leave_one_effective_guide_out_direction_consistent_day 14,effect_fdr_edge_time_day 7,effect_fdr_edge_time_day 9,effect_fdr_edge_time_day 11,effect_fdr_edge_time_day 14,interaction_fdr,effect_fdr_within_timepoint_day 7,strict_total_support_day 7,strict_direction_concordant_day 7,negligible_effect_supported_day 7,effect_fdr_within_timepoint_day 9,strict_total_support_day 9,strict_direction_concordant_day 9,negligible_effect_supported_day 9,effect_fdr_within_timepoint_day 11,strict_total_support_day 11,strict_direction_concordant_day 11,negligible_effect_supported_day 11,effect_fdr_within_timepoint_day 14,strict_total_support_day 14,strict_direction_concordant_day 14,negligible_effect_supported_day 14,effect_difference_fdr_edge_pair_day 7_vs_day 9,effect_difference_fdr_edge_pair_day 7_vs_day 11,effect_difference_fdr_edge_pair_day 7_vs_day 14,effect_difference_fdr_edge_pair_day 9_vs_day 11,effect_difference_fdr_edge_pair_day 9_vs_day 14,effect_difference_fdr_edge_pair_day 11_vs_day 14,strict_any_timepoint_support,strict_support_pattern,strict_temporal_support_class,observational_direction_concordant_day7,observational_direction_concordant_day9,observational_direction_concordant_day11,observational_direction_concordant_day14
NFE2,MCM4,MCM4,ENSG00000104738,-0.0921961618785027,0.0921961618785027,False,-0.018885373774183162,0.018885373774183162,0.5891068733708328,0.0,0.72,False,0.0,0.6699999999999999,False,-0.015859558745089604,0.015859558745089604,0.6454932089449856,0.01,0.71,False,-0.05387313623999841,0.05387313623999841,0.07585733882030178,0.13,0.99,False,0.2,0.97,False,-0.0690959167532723,0.0690959167532723,0.06213991769547325,0.37,1.0,False,-0.17363117167821107,0.17363117167821107,0.0017832647462277093,1.0,1.0,True,1.0,1.0,True,-0.20838435723124854,0.20838435723124854,0.008093278463648833,0.99,1.0,True,-0.09219616187850277,0.09219616187850277,0.046502057613168724,0.3,1.0,False,0.36,1.0,False,-0.07843472837520575,0.07843472837520575,0.0700960219478738,0.15,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.17363117167821107,15274,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,5.605695423441457,0.001740273287217573,3.0,66.0,0.02414291040888669,0.06669580844766272,0.7185193572427825,-0.04066985518575443,0.059892208706494206,0.4994800831473233,0.07961482985698912,0.08866155125868043,0.372469212841114,0.3644124461567479,0.08184828432195117,3.35426079806103e-05,0.06481276559464112,0.08964043467224804,0.4722157471237203,-0.055471919448102425,0.1109468410369711,0.6187475731935359,-0.34026953574786123,0.10558159172381458,0.0019734320112909107,-0.12028468504274355,0.10699508089317886,0.2649971988917392,-0.40508230134250234,0.10142099541115349,0.00016593311503941172,-0.2847976162997588,0.12066487607436793,0.021228021941577198,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.9512446877626971,0.8822217347294381,0.8163220034640766,0.0032397250634930925,0.05687431468536691,0.9496082260186736,False,True,False,0.9733962250312008,False,False,False,0.8512444383323936,False,True,False,0.0011859707821715785,True,True,False,0.9311935235080889,0.9609505304627938,0.11492339359870599,0.8383047649338886,0.024215656564025006,0.3697284471613397,True,0001,localized_support_no_detected_heterogeneity,True,False,True,True
NFE2,CLSPN,CLSPN,ENSG00000092853,-0.0765126830686304,0.0765126830686304,False,-0.0782030406927998,0.0782030406927998,0.028398957332967486,0.31,1.0,False,0.21,0.99,False,-0.0748216400133605,0.0748216400133605,0.03484702977088764,0.34,1.0,False,-0.08726154599644115,0.08726154599644115,0.008367626886145405,0.72,1.0,True,0.63,1.0,False,-0.09177316240846661,0.09177316240846661,0.020987654320987655,0.66,1.0,False,-0.13113154979269884,0.13113154979269884,0.01083676268861454,0.74,1.0,True,0.66,1.0,False,-0.14853808876494953,0.14853808876494953,0.04197530864197531,0.48,1.0,False,-0.07651268306863043,0.07651268306863043,0.07640603566529493,0.11,1.0,False,0.15,1.0,False,-0.054508364706485686,0.054508364706485686,0.17722908093278464,0.01,1.0,False,0110,0000,preterminal_only_discovery,True,True,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.13113154979269884,783,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,2.6953446089302173,0.05299933335249288,3.0,66.0,0.023148142245259785,0.06140495672237558,0.7074014525129021,0.04882509516381702,0.055141073618077456,0.37912448916127467,0.014895168230782066,0.08162819890323623,0.8557687127548308,0.26879203170221266,0.07535541548362819,0.0006780903969423576,-0.025676952918557237,0.08252942935602456,0.7566863064220456,0.008252974014477719,0.10214563899777176,0.9358485804751737,-0.2456438894569529,0.09720600471569153,0.013906695379430034,0.033929926933034954,0.0985073644756601,0.73161014195011,-0.21996693653839566,0.09337546060108334,0.02146670141944427,-0.2538968634714306,0.11109276078528486,0.02550611492535028,2.0,False,True,2.0,False,True,1.0,False,False,3.0,True,True,0.9512446877626971,0.8169205144578235,0.9771484091890561,0.02726167035665592,0.3858039707277055,0.9496082260186736,False,True,False,0.931168061653039,False,True,False,0.9630416018631186,False,True,False,0.011777359525840947,True,True,False,0.9816150484147943,0.9985290805278076,0.3201774052473427,0.9802248253613225,0.3697284471613397,0.402942347490906,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
NFE2,NME2,NME2,ENSG00000243678,-0.0722772249013726,0.0722772249013726,False,-0.06277107331969758,0.06277107331969758,0.07477020167375498,0.25,0.96,False,0.25,0.94,False,-0.06341723564554139,0.06341723564554139,0.07051721772533956,0.25,0.99,False,0.001350555279411889,0.001350555279411889,0.9603566529492455,0.0,0.54,False,0.0,0.5900000000000001,False,-0.02613896351693842,0.02613896351693842,0.45281207133058987,0.02,0.88,False,-0.1311717952754154,0.1311717952754154,0.010699588477366255,0.75,1.0,True,0.84,1.0,True,-0.2204664050024767,0.2204664050024767,0.004526748971193415,1.0,1.0,True,-0.07227722490137262,0.07227722490137262,0.0906721536351166,0.13,0.99,False,0.09,1.0,False,-0.06992934854463305,0.06992934854463305,0.097119341563786,0.06,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.1311717952754154,29456,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,7.945322348875169,0.00013375433611188096,3.0,66.0,0.044474685204795784,0.11693471383128846,0.704916041611879,-0.03735270216050252,0.10500627323999598,0.7231856402529109,0.04721421676244108,0.15544624715670918,0.7622864907058281,0.7822661834110428,0.1435008575131035,8.010693720309371e-07,0.0818273873652983,0.1571624787236381,0.6043497011857031,-0.002739531557645297,0.19451802758076187,0.9888056998955075,-0.737791498206247,0.1851113810812327,0.00017073238941775509,-0.0845669189229436,0.18758958706404102,0.653605407383838,-0.8196188855715453,0.17781679765069647,1.9036284416759437e-05,-0.7350519666486017,0.21155621442562433,0.000909108034710231,3.0,True,True,3.0,True,True,2.0,False,True,3.0,True,True,0.9512446877626971,0.9512446877626971,0.9565297828404193,0.0001409866457555005,0.009458342339340153,0.9496082260186736,False,True,False,0.9888208610891526,False,False,False,0.9486884944511957,False,True,False,4.768665959377224e-05,True,True,False,0.9591333053859948,0.9995017924813784,0.024215656564025006,0.9685978378173001,0.006365186398928606,0.07013119124907496,True,0001,late_amplification_support_detected,True,True,True,True
NFE2,NASP,NASP,ENSG00000132780,-0.0684923768338829,0.0684923768338829,False,-0.03212328013123174,0.03212328013123174,0.36122924955412267,0.06,0.83,False,0.09,0.76,False,-0.03069905831402487,0.03069905831402487,0.3785155714089724,0.03,0.77,False,-0.06371133003726537,0.06371133003726537,0.03772290809327846,0.29,0.99,False,0.27,1.0,False,-0.08566701179087988,0.08566701179087988,0.027023319615912207,0.5,1.0,False,-0.18571970030900217,0.18571970030900217,0.0008230452674897119,1.0,1.0,True,0.99,1.0,True,-0.24141054376599502,0.24141054376599502,0.00205761316872428,1.0,1.0,True,-0.0684923768338829,0.0684923768338829,0.10589849108367627,0.08,1.0,False,0.04,1.0,False,-0.05531093071029983,0.05531093071029983,0.17229080932784638,0.04,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.18571970030900217,994,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,3.87585252088112,0.012922109515023567,3.0,66.0,0.04409519987281016,0.05639629838993219,0.43708049464639187,-0.0250036518317132,0.05064334554238257,0.6231427340480602,0.004906221850915431,0.07496997812722421,0.9480195213028961,0.25853866944658643,0.0692088509422143,0.0003929656392137566,0.06909885170452336,0.07579769732525798,0.36528547518026494,0.03918897802189473,0.09381385874423215,0.6774995456865777,-0.2144434695737763,0.08927713884767983,0.01912822822026383,-0.02990987368262863,0.09047234974356332,0.7419962455555066,-0.28354232127829965,0.08575904323432484,0.0015319693873225343,-0.25363244759567105,0.10203118478748599,0.015464894905276607,2.0,False,True,3.0,True,True,2.0,False,False,3.0,True,True,0.8518661801444701,0.9381120358516175,0.9887808426663566,0.018307575662193834,0.20798251233402634,0.8538472723348222,False,True,False,0.9888208610891526,False,False,True,0.9811104728631491,False,True,False,0.00778071965643238,True,True,False,0.9008841650815853,0.9707721756808536,0.3561808013428437,0.9812286787757518,0.09680742724144525,0.33238077627362533,True,0001,localized_support_no_detected_heterogeneity,True,False,True,True
NFE2,NOP56,NOP56,ENSG00000101361,-0.0650896593397247,0.0650896593397247,False,-0.10430545904825658,0.10430545904825658,0.005076142131979695,0.68,0.99,False,0.65,1.0,False,-0.1004952079235483,0.1004952079235483,0.005762107284949925,0.61,1.0,False,-0.06991476089339975,0.06991476089339975,0.024691358024691357,0.34,1.0,False,0.28,0.99,False,-0.09082369903242621,0.09082369903242621,0.02167352537722908,0.59,1.0,False,-0.1723022843123669,0.1723022843123669,0.0019204389574759945,0.97,1.0,True,0.99,1.0,True,-0.22973842420116253,0.22973842420116253,0.0035665294924554186,1.0,1.0,True,-0.06508965933972477,0.06508965933972477,0.1215363511659808,0.08,1.0,False,0.09,1.0,False,-0.05800082103365821,0.05800082103365821,0.1569272976680384,0.03,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.1723022843123669,32935,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,2.5941371318717943,0.05987392056598375,3.0,66.0,0.10194646218913014,0.08712698140229193,0.24617244706762148,0.024936593719640243,0.07823920986290667,0.7509434520486474,0.08008807766675918,0.11582157121125819,0.49169039812339266,0.38528983841153563,0.10692117108864652,0.0006032767389113835,0.0770098684694899,0.11710031959071358,0.5130565731813207,0.021858384522370954,0.14493359598836933,0.8805804370515373,-0.2833433762224055,0.13792479006778635,0.043907160981178535,-0.05515148394711895,0.13977127858689894,0.6944222798406885,-0.36035324469189545,0.1324896629437164,0.008338957699812742,-0.30520176074477645,0.15762859253578382,0.05712639897648391,3.0,True,True,3.0,True,True,1.0,False,True,3.0,True,True,0.7389085055789881,0.9536651452960184,0.8797928344461097,0.025147114590411357,0.4032325262607069,0.7148226396575423,False,True,False,0.9888208610891526,False,True,False,0.8797903037330299,False,True,False,0.01066507092004053,True,True,False,0.9397780817690553,0.9924590770128674,0.49230801014954984,0.9730758061461877,0.25143862302988673,0.5386203332068483,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
NFE2,FCHSD2,FCHSD2,ENSG00000137478,-0.0609259569996836,0.0609259569996836,False,-0.03909728279931713,0.03909728279931713,0.26574290026066677,0.05,0.87,False,0.02,0.81,False,-0.03833972587732818,0.03833972587732818,0.26999588420908216,0.06,0.91,False,-0.05726198648305916,0.05726198648305916,0.05925925925925926,0.17,1.0,False,0.13,0.9299999999999999,False,-0.07840460199685349,0.07840460199685349,0.04060356652949246,0.33,1.0,False,-0.13820364001932883,0.13820364001932883,0.008367626886145405,0.82,1.0,True,0.76,1.0,True,-0.19010748530578359,0.19010748530578359,0.013991769547325103,0.94,1.0,True,-0.0609259569996836,0.0609259569996836,0.14595336076817558,0.02,1.0,False,0.04,1.0,False,-0.05508990297716581,0.05508990297716581,0.17325102880658436,0.01,1.0,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.13820364001932883,20238,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.965427617328859,0.0003836936172737982,3.0,66.0,0.061653069980740605,0.13045860182608174,0.638066740839802,0.0910951587500138,0.117150597466053,0.43958909710415695,0.04738865647166532,0.17342412187739614,0.7855120124414731,0.8845982362531295,0.16009720825086643,6.008013896237661e-07,-0.02944208876927319,0.1753388413246457,0.8671633291525472,0.014264413509075289,0.21701468346488,0.9477913449304238,-0.8229451662723889,0.2065201270582057,0.0001712218140890657,0.04370650227834848,0.2092849457930483,0.8352184585020123,-0.7935030775031157,0.19838190082861512,0.00016269234653868732,-0.8372095797814642,0.23602339320217228,0.0007223783787556451,3.0,True,True,3.0,True,True,1.0,False,False,3.0,True,True,0.9413691281157486,0.8524667756971855,0.9657334893723171,0.00011895867514550569,0.021993387099773238,0.9496082260186736,False,True,False,0.952314909881353,False,True,False,0.9518444214407079,False,True,False,4.248524112339489e-05,True,True,False,0.9915207266922292,0.9985290805278076,0.024215656564025006,0.988283663135111,0.024215656564025006,0.0614571653730941,True,0001,late_amplification_support_detected,True,True,True,True
NFE2,CHD4,CHD4,ENSG00000111642,-0.0591644244320945,0.0591644244320945,False,0.011293799199555,0.011293799199555,0.7470160515845795,0.02,0.67,False,0.06,0.85,False,0.013161838297375874,0.013161838297375874,0.7040746330086431,0.0,0.63,False,-0.12261650218494088,0.12261650218494088,0.0010973936899862826,0.99,1.0,True,0.88,1.0,True,-0.14293547728911002,0.14293547728911002,0.0017832647462277093,0.99,1.0,True,-0.0527025372735599,0.0527025372735599,0.25130315500685874,0.04,0.95,False,0.04,0.96,False,-0.13335125932997952,0.13335125932997952,0.0626886145404664,0.2,1.0,False,-0.059164424432094596,0.059164424432094596,0.15651577503429356,0.05,0.98,False,0.05,0.99,False,-0.050565940889135096,0.050565940889135096,0.20727023319615911,0.02,0.97,False,0100,0100,early_only_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,-0.12261650218494088,21103,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.633002010386186,0.0005523252080714539,3.0,66.0,-0.04466634816260112,0.04823689978776621,0.35783060535953554,0.01510343517297364,0.04331628233744548,0.7284409150860296,0.12348886060838263,0.06412334541905892,0.058438630734331413,0.2748858076269115,0.05919573629183457,1.679978740700676e-05,-0.05976978333557476,0.0648313104654864,0.35992418330427395,-0.16815520877098375,0.08024089935230627,0.03995457831322824,-0.3195521557895126,0.07636055065455866,8.618454018091524e-05,-0.108385425435409,0.07738283881629855,0.16600612282759536,-0.25978237245393787,0.07335145200110023,0.0007352130400238839,-0.15139694701852888,0.0872693452643273,0.08743994476871692,3.0,True,True,3.0,True,False,3.0,True,True,3.0,True,True,0.8066677704073162,0.9512446877626971,0.4059946977332498,0.0021460373590886056,0.025284444220203307,0.8106960366243219,False,False,False,0.9888208610891526,False,True,True,0.612700367187476,False,True,False,0.0007559904333153042,True,True,False,0.8988485678557989,0.4746603903611515,0.01606528695068436,0.7502660254224512,0.06150937264425169,0.627286560297317,True,0001,late_amplification_support_detected,True,True,True,True
NFE2,DNMT1,DNMT1,ENSG00000130816,-0.0575762461240391,0.0575762461240391,False,-0.00883308604904586,0.00883308604904586,0.7966799286596241,0.02,0.53,False,0.03,0.69,False,-0.0056409528921360945,0.0056409528921360945,0.8684318836603101,0.01,0.5800000000000001,False,-0.03594809378408481,0.03594809378408481,0.22030178326474623,0.01,0.96,False,0.04,0.81,False,-0.03367668559484996,0.03367668559484996,0.3329218106995885,0.0,0.95,False,-0.17180022738463638,0.17180022738463638,0.00205761316872428,0.99,1.0,True,0.98,1.0,True,-0.19838395071887607,0.19838395071887607,0.010699588477366255,0.94,1.0,True,-0.05757624612403909,0.05757624612403909,0.16639231824417008,0.02,1.0,False,0.11,1.0,False,-0.04166607073709336,0.04166607073709336,0.29519890260631,0.0,0.97,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.17180022738463638,31263,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,3.6517018527119665,0.0168568907967804,3.0,66.0,-0.039955859829821444,0.0610873610426037,0.5153346489417682,-0.013894280705672325,0.054855875684655525,0.8008337411517323,0.009916296819590699,0.08120600557059636,0.9031807017269344,0.2543429599419763,0.07496566593110884,0.0011735476690761643,-0.02606157912414912,0.08210257472381599,0.7519216221285521,-0.04987215664941214,0.10161732637636724,0.6252071265309952,-0.2942988197717978,0.09670324062638246,0.0033574103103496205,-0.023810577525263023,0.09799786955777208,0.8087818982670364,-0.26823724064764864,0.09289250866256651,0.005243624520229266,-0.24442666312238565,0.11051817230313907,0.030459026769450108,2.0,False,True,2.0,False,False,1.0,False,True,3.0,True,True,0.8939579461163012,0.9707940257676523,0.9870175863696992,0.04006248939260009,0.23178224845573053,0.8988714273708274,False,False,False,0.9888208610891526,False,False,True,0.976182468404119,False,True,False,0.018441463371196867,True,True,False,0.9816150484147943,0.9609505304627938,0.16146895964491248,0.9862703046253984,0.2035760107853715,0.4192208285027761,True,0001,localized_support_no_detected_heterogeneity,False,False,True,True
NFE2,PPP1R14B,PPP1R14B,ENSG00000173457,-0.0575066603743085,0.0575066603743085,False,-0.050662197041141686,0.050662197041141686,0.149677596378104,0.09,0.95,False,0.18,0.96,False,-0.04831284370464869,0.04831284370464869,0.16504321580463713,0.11,0.98,False,-0.046335861760122804,0.046335861760122804,0.1176954732510288,0.13,0.97,False,0.18,0.91,False,-0.07829805476521452,0.07829805476521452,0.040740740740740744,0.32,1.0,False,-0.1549722081113118,0.1549722081113118,0.0031550068587105624,0.93,1.0,True,0.96,1.0,True,-0.23834687449612288,0.23834687449612288,0.0023319615912208505,1.0,1.0,True,-0.057506660374308606,0.057506660374308606,0.16680384087791494,0.07,0.99,False,0.02,1.0,False,-0.05560410796649654,0.05560410796649654,0.17050754458161865,0.03,0.98,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.1549722081113118,19936,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,4.004903604772994,0.011094639002394706,3.0,66.0,0.043229965293450974,0.19505333002646705,0.8252850647210518,-0.053574331972145166,0.17515605587132282,0.7606691633573607,-0.016152439092492553,0.25929261854421615,0.9505167783714568,0.9058689837354204,0.23936707246719216,0.00033471294580501024,0.09680429726559614,0.2621553841957318,0.7131137353160616,0.05938240438594353,0.3244664290584316,0.855346860737412,-0.8626390184419693,0.30877564174644323,0.006812428260653362,-0.03742189287965261,0.31290942130257826,0.9051685642605697,-0.9594433157075655,0.29660788811141214,0.0019038475931420459,-0.9220214228279129,0.3528870320839665,0.011110130167415397,1.0,False,True,3.0,True,True,3.0,True,False,3.0,True,True,0.9735266179015089,0.9562350116568977,0.9889769948373539,0.016363744017133836,0.19755410754498948,0.9808309892843232,False,True,False,0.9888208610891526,False,False,False,0.9822668168974344,False,False,False,0.006903454507228336,True,True,False,0.9802248253613225,0.9895866001262784,0.22481013260156096,0.9950244431577739,0.11271662101202559,0.2844576430795149,True,0001,localized_support_no_detected_heterogeneity,True,False,False,True
NFE2,PRKDC,PRKDC,ENSG00000253729,-0.0558848218395239,0.0558848218395239,False,-0.06202415785445355,0.06202415785445355,0.07861160653038826,0.17,0.98,False,0.26,0.95,False,-0.056758422504421424,0.056758422504421424,0.10481547537385101,0.2,0.97,False,-0.08292431886742936,0.08292431886742936,0.011111111111111112,0.68,1.0,False,0.36,0.98,False,-0.10876686302050066,0.10876686302050066,0.01056241426611797,0.85,1.0,True,-0.14394230909215108,0.14394230909215108,0.0054869684499314125,0.85,1.0,True,0.83,1.0,True,-0.1990205388562285,0.1990205388562285,0.010150891632373114,0.94,1.0,True,-0.055884821839523924,0.055884821839523924,0.1766803840877915,0.01,0.99,False,0.02,1.0,False,-0.03921597492941502,0.03921597492941502,0.3230452674897119,0.01,0.92,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.14394230909215108,15272,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,4.456137976977211,0.00653248402310573,3.0,66.0,0.004375281279020723,0.06769690828449601,0.9486636040109654,-0.00999235154807274,0.06079118694454505,0.8699408960623543,-0.024955319886854815,0.08999235549607268,0.7824127357962126,0.329011352183123,0.08307682185657132,0.00018602066612888898,0.014367632827093463,0.09098593188733124,0.8750094773048378,0.02933060116587554,0.11261214605454858,0.7953223171701206,-0.3246360709041023,0.1071663646909232,0.0034972517687619775,0.014962968338782077,0.10860107024269215,0.8908344090201735,-0.33900370373119576,0.10294331809260429,0.0015947673446516889,-0.35396667206997784,0.12247604817889907,0.005207111897879294,1.0,False,False,3.0,True,True,3.0,True,True,3.0,True,True,0.9887808426663566,0.9794009521686806,0.9643961614460452,0.010375237153104231,0.1495526391916004,0.9974405474986257,False,True,True,0.9888208610891526,False,False,True,0.9504506407929145,False,False,False,0.004604011486690002,True,True,False,0.9924590770128674,0.9854786351936684,0.16416625711752858,0.9928329670556052,0.0997149266024319,0.2035760107853715,True,0001,localized_support_no_detected_heterogeneity,True,False,False,True
NFE2,MCM6,MCM6,ENSG00000076003,-0.0503397057785943,0.0503397057785943,False,-0.022969582609157883,0.022969582609157883,0.5124159692687611,0.01,0.87,False,0.01,0.54,False,-0.020731915859333278,0.020731915859333278,0.5524763342022225,0.0,0.73,False,-0.06125022714392899,0.06125022714392899,0.04430727023319616,0.27,0.99,False,0.17,0.96,False,-0.07653949516580823,0.07653949516580823,0.043621399176954734,0.32,1.0,False,-0.15284449033686717,0.15284449033686717,0.004252400548696845,0.91,1.0,True,0.94,1.0,True,-0.1910942430401975,0.1910942430401975,0.013443072702331962,0.93,1.0,True,-0.050339705778594306,0.050339705778594306,0.21646090534979423,0.0,1.0,False,0.02,0.96,False,-0.04490544304962572,0.04490544304962572,0.26145404663923183,0.02,0.99,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.15284449033686717,4925,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,14.629962072458644,2.0890810394776278e-07,3.0,66.0,-0.030476586538206663,0.0730099508168949,0.6777182972311313,0.014957502908497209,0.06556224916904181,0.8202411967484161,0.1072232408455402,0.0970552070273722,0.2732725217639499,0.6676972069302165,0.08959692298328079,2.5293423467867034e-10,-0.04543408944670387,0.09812676207023711,0.64487727015542,-0.13769982738374686,0.12145026195694882,0.2609816712352073,-0.6981737934684231,0.11557708045437624,7.874654679443027e-08,-0.09226573793704299,0.11712438570694665,0.43365803946529646,-0.6527397040217192,0.11102259735826518,1.4959969660810824e-07,-0.5604739660846763,0.1320883106834137,7.03080491230653e-05,2.0,False,True,2.0,False,False,2.0,False,True,3.0,True,True,0.9477250529738995,0.9723150463918616,0.7613486525833119,1.6693659488792242e-07,6.893967430276171e-05,0.9496082260186736,False,False,False,0.9888208610891526,False,True,True,0.8223094119948645,False,True,False,6.260122308297091e-08,True,True,False,0.9652116177693052,0.8367133318086122,0.00019409477135300793,0.9213256071502306,0.00022215554946304074,0.013920993726366928,True,0001,late_amplification_support_detected,False,True,True,True
