TF,target,response_pattern,refined_response_pattern,unresolved_reason,stable_small_response_supported,near_threshold_persistent,common_effect,common_effect_se,common_effect_fdr,interaction_fdr,guide_testable,effective_guides_used,all_timepoint_same_direction,all_timepoint_guide_consistent,temporal_equivalence_supported,uniformly_negligible_supported,effect_day 7,effect_day 9,effect_day 11,effect_day 14,effect_fdr_day 7,effect_fdr_day 9,effect_fdr_day 11,effect_fdr_day 14,consistent_guides_day 7,consistent_guides_day 9,consistent_guides_day 11,consistent_guides_day 14,E1_supported
NFE2,GAB1,unresolved_no_interaction,reason_coded_unresolved,near_zero_sign_crossing_common_unsupported,False,False,-0.0041970155722881155,0.02385170210626566,0.9077912867259926,0.2058958750725813,True,3,False,False,False,False,-0.0104900153459453,0.0056534753976164,-0.1389994548322765,0.1017641141444784,0.9162188443334156,0.9606957960076524,0.29877193015299,0.2586256282521111,1,1,3,3,False
NFE2,WNK1,unresolved_no_interaction,temporally_stable_small_response_supported,small_common_response_supported,True,False,-0.08983242994386678,0.018649731197685544,0.00012799161637920399,0.4595169974395978,True,3,True,True,True,False,-0.0837931921922748,-0.0457236036410633,-0.1086287213662273,-0.1652856311168838,0.0841574728789023,0.4610944285824259,0.29877193015299,0.0080210693464955,3,3,3,3,False
TAL1,SLC25A37,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.09269940739905128,0.03726296264821733,0.053343123954792786,0.364504680701667,False,0,False,True,False,False,-0.2197331954940371,-0.0244644937810548,-0.1064954849909303,0.0240851603976775,0.0101087116523755,0.905036867337199,0.6843611271438962,0.936558625209961,3,2,2,3,False
TAL1,ABCC4,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.10396115673546255,0.03918670189283533,0.037916993202181545,0.6778348574270372,False,0,True,True,False,False,0.1245260035225506,0.0301380012253349,0.2263780576271927,0.1088871011748035,0.2177112288123166,0.8930886192109916,0.3329932174010033,0.5632523036182225,2,2,3,3,False
TAL1,SLC2A1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.04599766527600367,0.0411923708268265,0.42676100503607894,0.575145490084116,False,0,False,True,False,False,-0.1274570863030064,-0.0743025038095572,0.0873297194537864,0.0523732193939619,0.2285153281926005,0.6449399109655166,0.7755068920362844,0.8261676803298482,2,2,3,3,False
TAL1,BMP2K,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.14617772217318095,0.03371269984684821,0.000560742768990541,0.8509010139167891,False,0,True,True,True,False,0.1975056414309568,0.106641070049148,0.1513745347234044,0.1249064708002115,0.0106770938884154,0.3177538458508287,0.5163702304397558,0.3929882976722654,2,3,3,3,False
TAL1,HERC1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.07206566518681629,0.02355617490990834,0.014270640061367185,0.3989374553109798,False,0,True,True,False,False,0.0208270567854657,0.0927582879697057,0.0170116763316883,0.1791856493948089,0.8275645699909463,0.1918949932814227,0.9244998079233776,0.0362657796898222,2,3,3,3,False
TAL1,GPCPD1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.1338766273458152,0.02970154767297677,0.0003407502681217864,0.9709191850525204,False,0,True,True,True,False,0.1174120236093523,0.1276009673697754,0.1698973525434794,0.1466176518643652,0.1086899813931153,0.1516453865938076,0.3352301519646518,0.2184536442615811,2,3,3,3,False
TAL1,TENT5C,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.0471846726622321,0.04019109365260933,0.4048503567379683,0.8257784382827508,False,0,False,True,False,False,-0.0110461137964644,0.0460467647735165,0.1415312052777433,0.0775848640387925,0.9379599020726566,0.7861900655880469,0.5942032044272909,0.7073942449292829,3,2,3,3,False
TAL1,CDC27,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.07132741554998802,0.02281397858349038,0.012062249156245278,0.1393663436704674,False,0,False,False,False,False,-0.1730058215765081,0.0013714916216563,-0.0686951813942429,-0.029042803863104,0.0007342113966077,0.9871250748588742,0.6681648940286512,0.8261676803298482,3,1,2,1,False
TAL1,TMOD1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.005739695403180826,0.039834159647052926,0.9210201138392553,0.478615205684812,False,0,False,False,False,False,-0.1324287345559145,0.0550395312210266,0.0193863287193868,0.090574164223272,0.1941048784641624,0.7312028219623712,0.9369260649535368,0.6466484689504617,3,1,2,3,False
TAL1,KLF3,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.007671580415639179,0.027282384246443424,0.8693247690294702,0.0875813081117899,False,0,False,True,False,False,-0.1343142901275934,0.0991924261433441,0.0130744527156133,-0.0058999387983056,0.0367722449386801,0.2297025230964242,0.9369260649535368,0.9786280912576942,3,2,3,2,False
TAL1,MALAT1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.1470527672868818,0.028622828413379254,4.864571241922744e-05,0.7578769200458321,False,0,True,True,True,False,0.2041634176744724,0.1078579768912593,0.1253708876517551,0.138343956758502,0.0015175977678664,0.2124857266918682,0.5364590685924665,0.2328338706818136,3,2,3,3,False
TAL1,NEAT1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.20271045953203642,0.03368248528833279,4.4430372434626665e-06,0.7239890688551928,False,0,True,True,False,False,0.2483203783452905,0.1327659987811082,0.2204490147365726,0.2461511399423981,0.001004312455027,0.1918949932814227,0.2436383373277859,0.0461384062584155,3,3,3,3,False
TAL1,RAPGEF2,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.12968643478170233,0.026980569198089055,0.0001298766866457945,0.843292792515562,False,0,True,True,True,False,0.151516308976553,0.1463762154505537,0.1198662177598555,0.0600904606322256,0.0151207517920526,0.0625980346216667,0.5259154718021544,0.6535075088086494,3,3,3,2,False
TAL1,ZBTB7A,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.07581056076724545,0.031334742193004556,0.06028835344682,0.6589218556871617,False,0,True,True,False,False,-0.009062579285325,-0.1325073338126767,-0.1151282148630111,-0.0498960291370392,0.9373479364192834,0.1516453865938076,0.5942032044272909,0.7754843485691346,2,3,3,2,False
TAL1,COX7B,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.1085162620916937,0.022857755775167462,0.00015456325493987732,0.6589218556871617,False,0,True,True,True,False,0.0662927341483822,0.1137439711627858,0.1883969351246502,0.1070995918632507,0.2689958404652316,0.0870520421464865,0.0885970828134525,0.2466422586584871,3,3,3,3,False
TAL1,GMPR,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.06600297116439229,0.023276350246522057,0.02391458676094904,0.3989374553109798,False,0,False,True,False,False,-0.1260545054821905,-0.0646342115706574,-0.0633629460791916,0.0467928673071612,0.0198286004921809,0.405463780616058,0.7000196518820033,0.6934350803081509,3,3,2,2,False
TAL1,NATD1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.03988062209032337,0.06940224310412808,0.7139825765786452,0.7385102757495893,False,0,False,True,False,False,0.0873244152788151,0.0377640312242667,-0.1850865653069653,0.157542107819384,0.7164831843631663,0.9191081676647934,0.7089526213117482,0.6466484689504617,3,2,3,3,False
TAL1,RIOK3,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.05717825146179663,0.030563715815324896,0.1622932609551765,0.6589218556871617,False,0,False,True,False,False,0.0771018735853109,-0.0109775446190606,0.1253633232646606,0.1010308737698655,0.3545098366533561,0.9394571881527846,0.5708557728982963,0.4748471103459757,3,3,3,3,False
TAL1,VPS13B,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.06619828121924592,0.022850077329521684,0.020641637724185008,0.6442304531649774,False,0,True,True,True,False,0.0125700659119618,0.0830337516044792,0.076051690958377,0.1266882129658979,0.8933578941241653,0.2297025230964242,0.6262470675635056,0.1632173367297853,2,3,3,2,False
TAL1,CHD2,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.083638306831849,0.028089802670148427,0.017332096310246937,0.6180799768768108,False,0,True,True,False,False,0.0884749780397234,0.0539689759168131,0.0258553172918327,0.1905524923562958,0.2197831240636097,0.6209613946510009,0.919512976845451,0.0662538435405693,3,3,3,3,False
TAL1,FBXO11,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.12615074341044805,0.02805029125030063,0.0003464151747564724,0.8261568683725588,False,0,True,True,True,False,0.1680905357728175,0.1234738603641858,0.1097252479129741,0.0644350343725586,0.0088758676984317,0.1458722107218115,0.5814368351898648,0.6439062204037381,3,3,3,3,False
TAL1,MARCH8,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.10446875333604719,0.03319944649570359,0.011531592261729612,0.5762333526411032,False,0,True,True,False,False,0.015512562905167,0.1363710073671999,0.122223106307382,0.1950165009748676,0.907744520244559,0.1704912365676177,0.5942032044272909,0.1343172414416764,2,3,3,3,False
TAL1,GALNT5,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.0816533910232091,0.04120949027297298,0.1336564524489222,0.4763455337327376,False,0,False,True,False,False,-0.1412217856453231,-0.1124308827644193,-0.1096734529795792,0.1270203487155862,0.1780662165527347,0.4102550444163586,0.7089526213117482,0.5112013207885905,3,3,2,3,False
TAL1,MOB1B,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.08042348955471795,0.02781765944381295,0.020735981764949507,0.8445689798445332,False,0,True,True,False,False,0.0574290715105863,0.0909694619552385,0.0398322973507194,0.1403832598924415,0.4852002492906224,0.3003758307355511,0.8419631082814093,0.2108198279040998,2,3,2,3,False
TAL1,MARCH3,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.09807509374369151,0.04114239783841046,0.063981384425203,0.6347408976751173,False,0,True,True,False,False,0.1955442462904588,0.0285410189514308,0.0342248283221131,0.1134960810154948,0.0445464922577833,0.8985964452140581,0.9219532832129116,0.5632523036182225,2,2,3,3,False
TAL1,KIAA0232,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.015369481563388757,0.029222674220507075,0.7447917368816476,0.0509736758292173,False,0,False,False,False,False,-0.1388742619020546,0.0985774053358643,0.1273053257685745,0.0382939892134189,0.0445464922577833,0.2924182442483177,0.5370422265328506,0.8261676803298482,3,2,3,1,False
TAL1,BCL2L1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.055729475647168146,0.038712497976170684,0.3030642449851828,0.6320872760140445,False,0,False,False,False,False,-0.0163828221081518,0.0655689764825243,0.0375561453302893,0.1932563624405407,0.9143828549829294,0.661970619096896,0.919512976845451,0.2108198279040998,1,2,2,3,False
TAL1,ACSM3,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.02266671875209749,0.09091396669529887,0.8838475046370866,0.7239890688551928,False,0,False,False,False,False,0.047683031381065,0.1731111483399054,-0.1824830221695265,-0.1597203169937922,0.8995722541014055,0.6209613946510009,0.7939039608236668,0.735650976356401,3,3,2,1,False
TAL1,NCOA4,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.11737333171090712,0.03550537950818914,0.00784854069918795,0.7579668986804257,False,0,True,True,False,False,0.1880366113071513,0.0678610230833008,0.1003683375468045,0.0997548017552203,0.0220062267464933,0.6209613946510009,0.6945312126624206,0.5588013996007358,3,3,3,3,False
TAL1,HNRNPUL1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.07648339173257891,0.03209355216806925,0.063981384425203,0.5666889667868622,False,0,True,True,False,False,-0.0913541306132496,-0.0116132109509476,-0.0575816703519506,-0.2031860139364615,0.2757615714500246,0.9394571881527846,0.8132470224431609,0.0949276717962789,3,3,2,3,False
TAL1,PHB,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.17401148157656918,0.08047643787884412,0.09630247390796443,0.4412677701288867,False,0,False,True,False,False,-0.1966239428239671,-0.0485311904191565,0.0099303061577542,-0.5664675221898811,0.3750800273859371,0.910493066003772,0.9841550889713596,0.0561631709919348,3,2,2,3,False
TAL1,NT5C2,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.08090283142259579,0.033671253039009204,0.061878151861678395,0.6277684283192458,False,0,True,True,False,False,0.1675216992633,0.0295336506565953,0.036445620992873,0.0610574776846148,0.0346299314540634,0.8621116480566838,0.8940026978120843,0.7275988693554221,3,3,2,2,False
TAL1,MAN1A1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.10045474394963741,0.034120540414240674,0.018560712221965436,0.5762333526411032,False,0,False,False,False,False,0.1655778962466005,0.0608542105053071,-0.0145637968560333,0.16251518006841,0.0397851209757594,0.6454100421739539,0.9393211021697052,0.2361636672461231,3,2,1,3,False
TAL1,SH2B3,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,0.06902688177118875,0.041004509545383545,0.21221638724974282,0.2058958750725813,False,0,False,True,False,False,0.2117639210409314,0.0470349400850375,0.0596286921841138,-0.1561728394861819,0.0267831245043258,0.7861900655880469,0.8419631082814093,0.3732812544154746,3,2,3,3,False
TAL1,ARMC1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.045208758077890134,0.05588691681759425,0.5784567150342348,0.7239890688551928,False,0,False,True,False,False,-0.0177062197484998,0.0362189473505661,-0.1222611745822556,-0.2025861809326484,0.9373479364192834,0.905036867337199,0.7689757538108886,0.4081010157531777,2,2,3,2,False
TAL1,EIF4EBP1,unresolved_no_interaction,reason_coded_unresolved,guide_efficacy_limited,False,False,-0.13862225109675688,0.07542261759922025,0.17064163093307735,0.7274907072774965,False,0,True,False,False,False,-0.0413821353079262,-0.1485203500025203,-0.0629831177145416,-0.3782026442225248,0.8933578941241653,0.6156078220434557,0.9219532832129116,0.2108198279040998,2,3,1,2,False
